location,forecast_date,target_date,week_of_season,season_year,actual,predicted,residual_log
Puerto Rico,2024-12-07,2024-12-21,5,2024,553.0,205.63508677148505,0.9862103149967014
Rhode Island,2024-12-07,2024-12-21,5,2024,29.0,16.527480814190085,0.5374274001756598
South Carolina,2024-12-07,2024-12-21,5,2024,160.0,147.7823180039999,0.0789200802646687
South Dakota,2024-12-07,2024-12-21,5,2024,14.0,15.967849134054212,-0.1232701249168615
Tennessee,2024-12-07,2024-12-21,5,2024,372.0,218.5116990031813,0.5301728901289398
Texas,2024-12-07,2024-12-21,5,2024,1181.0,1043.1065756752032,0.1240463507535949
US,2024-12-07,2024-12-21,5,2024,16121.0,13417.047600815114,0.1835841621927141
Utah,2024-12-07,2024-12-21,5,2024,163.0,93.53328008718132,0.5509144850871603
Vermont,2024-12-07,2024-12-21,5,2024,7.999999999999999,7.57590549629605,0.0482679926235203
Virginia,2024-12-07,2024-12-21,5,2024,192.0,231.59175416351388,-0.1865945998355256
Washington,2024-12-07,2024-12-21,5,2024,418.0,252.97321693055144,0.5006421036186417
West Virginia,2024-12-07,2024-12-21,5,2024,37.0,49.9974486176294,-0.294189444641237
Wisconsin,2024-12-07,2024-12-21,5,2024,120.0,57.47554120771365,0.7271819778001349
Wyoming,2024-12-07,2024-12-21,5,2024,18.0,3.220966861800334,1.5043747631904678
Alabama,2024-12-14,2024-12-28,6,2024,661.0,566.4076340175501,0.1541875792686458
Alaska,2024-12-14,2024-12-28,6,2024,35.0,28.549051543259267,0.197467291793925
Arizona,2024-12-14,2024-12-28,6,2024,2340.0,957.9011245410348,0.8925455005912859
Arkansas,2024-12-14,2024-12-28,6,2024,127.0,109.3388338509724,0.1484743248191238
California,2024-12-14,2024-12-28,6,2024,3856.0,2184.262449097876,0.5681537438880424
Colorado,2024-12-14,2024-12-28,6,2024,475.0,235.1219789413472,0.7010693228109286
Connecticut,2024-12-14,2024-12-28,6,2024,148.0,46.94084685750588,1.133978412149356
Delaware,2024-12-14,2024-12-28,6,2024,96.0,34.62663569830755,1.0016174266301414
District of Columbia,2024-12-14,2024-12-28,6,2024,38.0,12.75187134130278,1.042386733728204
Florida,2024-12-14,2024-12-28,6,2024,2091.0,1025.3326340570536,0.7121286472631265
Georgia,2024-12-14,2024-12-28,6,2024,800.0,390.6730827440814,0.7154334278181347
Hawaii,2024-12-14,2024-12-28,6,2024,57.0,24.001328961514155,0.8415140286305132
Idaho,2024-12-14,2024-12-28,6,2024,333.0,195.0473012285919,0.5327850300633212
Illinois,2024-12-14,2024-12-28,6,2024,1143.0,468.0380391506275,0.8916022998514777
Indiana,2024-12-14,2024-12-28,6,2024,590.0,345.1772756767432,0.534865016111401
Iowa,2024-12-14,2024-12-28,6,2024,118.0,47.456838375502656,0.8984500217932507
Kansas,2024-12-14,2024-12-28,6,2024,225.0,236.78808286916936,-0.0508448696376806
Kentucky,2024-12-14,2024-12-28,6,2024,515.0,140.526231043185,1.2936216871816557
Louisiana,2024-12-14,2024-12-28,6,2024,590.0,431.05500710900674,0.3132631059970778
Maine,2024-12-14,2024-12-28,6,2024,31.0,40.01473866154666,-0.248195578857207
Maryland,2024-12-14,2024-12-28,6,2024,195.0,176.1446115119415,0.1011482460393446
Massachusetts,2024-12-14,2024-12-28,6,2024,287.0,314.8909183908208,-0.0924364788917122
Michigan,2024-12-14,2024-12-28,6,2024,489.0,351.95829787711534,0.3280554774754725
Minnesota,2024-12-14,2024-12-28,6,2024,543.0,154.40613192287967,1.25290735073769
Mississippi,2024-12-14,2024-12-28,6,2024,212.0,90.64081566694352,0.8434154073895881
Missouri,2024-12-14,2024-12-28,6,2024,611.0,173.95425181286242,1.2522077609767237
Montana,2024-12-14,2024-12-28,6,2024,60.0,15.633665766470044,1.2994451643235418
Nebraska,2024-12-14,2024-12-28,6,2024,131.0,45.38809767422376,1.045759011901655
Nevada,2024-12-14,2024-12-28,6,2024,258.0,157.49756765164165,0.4910888145463792
New Hampshire,2024-12-14,2024-12-28,6,2024,53.0,35.495883605938374,0.3917845702552331
New Jersey,2024-12-14,2024-12-28,6,2024,723.0,289.7442847269729,0.9123472581810964
New Mexico,2024-12-14,2024-12-28,6,2024,234.0,152.39787040017555,0.4265505079659366
New York,2024-12-14,2024-12-28,6,2024,1528.0,931.1497538643466,0.4948757240391774
North Carolina,2024-12-14,2024-12-28,6,2024,611.0,358.3750834647008,0.532365638711136
North Dakota,2024-12-14,2024-12-28,6,2024,22.0,26.780488839434494,-0.1888397180541225
Ohio,2024-12-14,2024-12-28,6,2024,725.0,269.0458429907259,0.9889582813843774
Oklahoma,2024-12-14,2024-12-28,6,2024,282.0,161.44353483520902,0.5551164341950674
Oregon,2024-12-14,2024-12-28,6,2024,558.0,336.2836787306893,0.5052251202490723
Pennsylvania,2024-12-14,2024-12-28,6,2024,1210.0,797.0754484001553,0.4169986037051938
Puerto Rico,2024-12-14,2024-12-28,6,2024,707.0,232.756609936434,1.1081636481218062
Rhode Island,2024-12-14,2024-12-28,6,2024,65.0,41.97482025527681,0.429040373307811
South Carolina,2024-12-14,2024-12-28,6,2024,327.0,237.5330231939785,0.3185058456114698
South Dakota,2024-12-14,2024-12-28,6,2024,33.0,14.416500946576637,0.7909220987948578
Tennessee,2024-12-14,2024-12-28,6,2024,747.0,379.9761335009916,0.674666246539533
Texas,2024-12-14,2024-12-28,6,2024,2086.0,1164.6663026046144,0.5824347710028741
US,2024-12-14,2024-12-28,6,2024,28644.0,17121.028919403732,0.5146130325214813
Utah,2024-12-14,2024-12-28,6,2024,295.0,145.12790511698466,0.7058771536893529
Vermont,2024-12-14,2024-12-28,6,2024,19.0,15.53584973776952,0.1902015381915287
Virginia,2024-12-14,2024-12-28,6,2024,374.0,419.1165402676029,-0.113606123645054
Washington,2024-12-14,2024-12-28,6,2024,541.0,362.39814945014894,0.3997669378126414
West Virginia,2024-12-14,2024-12-28,6,2024,108.0,68.03428463635234,0.4567446222475579
Wisconsin,2024-12-14,2024-12-28,6,2024,253.0,223.22162679407933,0.1246992989716284
Wyoming,2024-12-14,2024-12-28,6,2024,84.0,25.789306136419803,1.1546484733655245
Alabama,2024-12-21,2025-01-04,7,2024,684.0,511.11684668097416,0.2908660230862896
Alaska,2024-12-21,2025-01-04,7,2024,64.0,26.20469386547626,0.8709977428982443
Arizona,2024-12-21,2025-01-04,7,2024,2846.0,845.312145924208,1.2131328289098455
Arkansas,2024-12-21,2025-01-04,7,2024,212.0,74.95698699389283,1.031124946245925
California,2024-12-21,2025-01-04,7,2024,4011.0,2291.155487142973,0.5597972344805475
Colorado,2024-12-21,2025-01-04,7,2024,760.0,258.82717630672107,1.074616654374089
Connecticut,2024-12-21,2025-01-04,7,2024,306.0,74.80682357739751,1.3986594381805073
Delaware,2024-12-21,2025-01-04,7,2024,185.0,59.824637649097966,1.1177517423306087
District of Columbia,2024-12-21,2025-01-04,7,2024,96.0,23.16491208370809,1.389809311379389
Florida,2024-12-21,2025-01-04,7,2024,2880.0,1245.2789234855918,0.837975205664077
Georgia,2024-12-21,2025-01-04,7,2024,1144.0,637.4942839987082,0.584047192789634
Hawaii,2024-12-21,2025-01-04,7,2024,125.0,43.97358092127775,1.0302066802246208
Idaho,2024-12-21,2025-01-04,7,2024,252.00000000000003,202.6680090521521,0.2168982271549921
Illinois,2024-12-21,2025-01-04,7,2024,1595.0,752.0252604423022,0.7511570043684088
Indiana,2024-12-21,2025-01-04,7,2024,829.0,543.9520862094143,0.4207278252042519
Iowa,2024-12-21,2025-01-04,7,2024,190.0,52.97400000096128,1.2637709788954554
Kansas,2024-12-21,2025-01-04,7,2024,353.0,184.3016779652847,0.6473117244852693
Kentucky,2024-12-21,2025-01-04,7,2024,678.0,201.5992728212345,1.209391124984343
Louisiana,2024-12-21,2025-01-04,7,2024,713.0,464.11158740290887,0.4286056126316397
Maine,2024-12-21,2025-01-04,7,2024,88.0,56.61849038124448,0.4347928399808518
Maryland,2024-12-21,2025-01-04,7,2024,457.0,193.7656001628187,0.8550723990396412
Massachusetts,2024-12-21,2025-01-04,7,2024,576.0,178.51719093828612,1.1675712919216048
Michigan,2024-12-21,2025-01-04,7,2024,644.0,418.6626944918759,0.4297990365353161
Minnesota,2024-12-21,2025-01-04,7,2024,942.0,346.670429193695,0.997811294133962
Mississippi,2024-12-21,2025-01-04,7,2024,273.0,126.06779145857166,0.7684073713328488
Missouri,2024-12-21,2025-01-04,7,2024,827.0,479.9150583820914,0.5433224936742453
Montana,2024-12-21,2025-01-04,7,2024,71.0,65.95457036792342,0.0726517838179097
Nebraska,2024-12-21,2025-01-04,7,2024,211.0,129.13222020564092,0.4880352625854041
Nevada,2024-12-21,2025-01-04,7,2024,387.0,185.96727086299308,0.7300717602098779
New Hampshire,2024-12-21,2025-01-04,7,2024,108.0,27.331749502233954,1.34736481589055
New Jersey,2024-12-21,2025-01-04,7,2024,1326.0,703.8779142010344,0.6326514178618776
New Mexico,2024-12-21,2025-01-04,7,2024,320.00000000000006,259.46211299998606,0.2089837120533504
New York,2024-12-21,2025-01-04,7,2024,2593.9999999999995,977.9047015081932,0.9749075004958456
North Carolina,2024-12-21,2025-01-04,7,2024,942.0,436.0195862549906,0.7690882687367742
North Dakota,2024-12-21,2025-01-04,7,2024,56.0,19.980498578288817,0.9994579006926768
Ohio,2024-12-21,2025-01-04,7,2024,1302.0,395.7505721381138,1.189116775657328
Oklahoma,2024-12-21,2025-01-04,7,2024,404.0,201.3571294384897,0.6938529632030175
Oregon,2024-12-21,2025-01-04,7,2024,539.0,301.06369783154787,0.5809312244519278
Pennsylvania,2024-12-21,2025-01-04,7,2024,2032.0,1129.6934831482376,0.5866813882588664
Puerto Rico,2024-12-21,2025-01-04,7,2024,1010.0,258.67189326665607,1.3592763339074765
Rhode Island,2024-12-21,2025-01-04,7,2024,93.0,41.80816958427734,0.7865658197598457
South Carolina,2024-12-21,2025-01-04,7,2024,520.0,287.86882086027765,0.5897773637457897
South Dakota,2024-12-21,2025-01-04,7,2024,47.0,39.415820051363696,0.1719797171605575
Tennessee,2024-12-21,2025-01-04,7,2024,1063.0,490.75549159137,0.771809045249185
Texas,2024-12-21,2025-01-04,7,2024,2526.0,1908.9368998241189,0.2799626236345425
US,2024-12-21,2025-01-04,7,2024,39611.0,21738.853504587263,0.5999849595081432
Utah,2024-12-21,2025-01-04,7,2024,388.0,205.0977053424128,0.6352289894938004
Vermont,2024-12-21,2025-01-04,7,2024,35.0,23.643570313101456,0.379002911216971
Virginia,2024-12-21,2025-01-04,7,2024,669.0,326.3452279911958,0.7162623553002234
Washington,2024-12-21,2025-01-04,7,2024,531.0,602.1030086720724,-0.1254445197814675
West Virginia,2024-12-21,2025-01-04,7,2024,199.0,71.02404382567568,1.021317361254935
Wisconsin,2024-12-21,2025-01-04,7,2024,389.0,178.20311872096056,0.7776268351575135
Wyoming,2024-12-21,2025-01-04,7,2024,116.0,34.026663332944615,1.2060643538252172
Alabama,2024-12-28,2025-01-11,8,2024,473.0,394.56541731573054,0.1808911440798297
Alaska,2024-12-28,2025-01-11,8,2024,45.0,28.935251094156992,0.4296046441677705
Arizona,2024-12-28,2025-01-11,8,2024,1483.0,769.7553119100862,0.6551254651131497
Arkansas,2024-12-28,2025-01-11,8,2024,158.0,330.0467780793987,-0.7333554866743208
California,2024-12-28,2025-01-11,8,2024,3259.0,1948.48040089226,0.5141643193909147
Colorado,2024-12-28,2025-01-11,8,2024,499.0,230.68463516283597,0.7692309826793062
Connecticut,2024-12-28,2025-01-11,8,2024,258.0,298.5486576187225,-0.1454488054941078
Delaware,2024-12-28,2025-01-11,8,2024,108.0,65.96527872285507,0.4871736251818142
District of Columbia,2024-12-28,2025-01-11,8,2024,44.0,42.82779020645673,0.0263943939855324
Florida,2024-12-28,2025-01-11,8,2024,2458.0,1093.1052407546372,0.8098178657306283
Georgia,2024-12-28,2025-01-11,8,2024,823.0,817.1088528396616,0.007175130228882
Hawaii,2024-12-28,2025-01-11,8,2024,113.0,76.48684716616553,0.3860902404232034
Idaho,2024-12-28,2025-01-11,8,2024,136.0,142.71851402395504,-0.0478756969812961
Illinois,2024-12-28,2025-01-11,8,2024,1410.0,920.8348326961324,0.4256878845865568
Indiana,2024-12-28,2025-01-11,8,2024,523.0,601.1137339081522,-0.1389546699010946
Iowa,2024-12-28,2025-01-11,8,2024,266.0,117.4008894696578,0.8131724235659119
Kansas,2024-12-28,2025-01-11,8,2024,236.0,246.9479971416638,-0.0451588940971463
Kentucky,2024-12-28,2025-01-11,8,2024,463.0,773.4407627212994,-0.5122566201623862
Louisiana,2024-12-28,2025-01-11,8,2024,446.0,382.9968869079584,0.1519241490692291
Maine,2024-12-28,2025-01-11,8,2024,92.0,50.6945689515897,0.5872467664492049
Maryland,2024-12-28,2025-01-11,8,2024,372.0,231.7146098601281,0.4717655672061598
Massachusetts,2024-12-28,2025-01-11,8,2024,594.0,187.927810495115,1.1471964185017
Michigan,2024-12-28,2025-01-11,8,2024,747.0,666.5265671956663,0.1138237874499168
Minnesota,2024-12-28,2025-01-11,8,2024,893.0,514.8438081676111,0.5499017528636321
Mississippi,2024-12-28,2025-01-11,8,2024,219.0,343.64913465823304,-0.4488993521919688
Missouri,2024-12-28,2025-01-11,8,2024,647.0,570.437821075958,0.1257350185536401
Montana,2024-12-28,2025-01-11,8,2024,65.0,94.88490130372116,-0.3734937853792477
Nebraska,2024-12-28,2025-01-11,8,2024,171.0,117.7569448476235,0.3704155526814059
Nevada,2024-12-28,2025-01-11,8,2024,260.0,211.2136783380037,0.2069267235689551
New Hampshire,2024-12-28,2025-01-11,8,2024,90.0,49.46040220318041,0.5896705926028383
New Jersey,2024-12-28,2025-01-11,8,2024,1078.0,634.3146919805762,0.5296695112014582
New Mexico,2024-12-28,2025-01-11,8,2024,252.0,188.7427020166176,0.2877205342369198
New York,2024-12-28,2025-01-11,8,2024,2249.0,1435.3221474228935,0.4488444341045303
North Carolina,2024-12-28,2025-01-11,8,2024,833.0,691.8662217531398,0.1853964640071499
North Dakota,2024-12-28,2025-01-11,8,2024,38.0,43.68321298016863,-0.1360362364117739
Ohio,2024-12-28,2025-01-11,8,2024,1044.0,594.305098111611,0.5626981203393804
Oklahoma,2024-12-28,2025-01-11,8,2024,285.0,693.088550833982,-0.8866077364090659
Oregon,2024-12-28,2025-01-11,8,2024,321.0,272.94148457250697,0.1616370219178664
Pennsylvania,2024-12-28,2025-01-11,8,2024,2060.0,751.6107601144606,1.0073984055778649
Puerto Rico,2024-12-28,2025-01-11,8,2024,1249.0,315.8013565677244,1.3726238882701542
Rhode Island,2024-12-28,2025-01-11,8,2024,69.0,76.14731813256478,-0.0972215744260518
South Carolina,2024-12-28,2025-01-11,8,2024,443.0,325.41622273714745,0.3076512385640573
South Dakota,2024-12-28,2025-01-11,8,2024,50.0,49.09288852156783,0.0179465803860363
Tennessee,2024-12-28,2025-01-11,8,2024,684.0,411.1345042346149,0.5080690756024495
Texas,2024-12-28,2025-01-11,8,2024,2054.0,1658.0336929653213,0.2140405277445998
US,2024-12-28,2025-01-11,8,2024,31805.0,19051.48035555024,0.5124576557455214
Utah,2024-12-28,2025-01-11,8,2024,256.0,176.76459865976915,0.3686158892903179
Vermont,2024-12-28,2025-01-11,8,2024,35.0,22.709295581666492,0.41765174857693
Virginia,2024-12-28,2025-01-11,8,2024,464.0,583.3392171358507,-0.2284442598720923
Washington,2024-12-28,2025-01-11,8,2024,392.0,443.23180056569487,-0.1225368876762473
West Virginia,2024-12-28,2025-01-11,8,2024,144.0,113.64607824342984,0.2348839400389994
Wisconsin,2024-12-28,2025-01-11,8,2024,388.0,251.55698249662484,0.4319424471094502
Wyoming,2024-12-28,2025-01-11,8,2024,62.0,31.288286701339125,0.668430202758421
Alabama,2025-01-04,2025-01-18,9,2024,488.0,328.73444027986284,0.3940748854051286
Alaska,2025-01-04,2025-01-18,9,2024,33.0,75.55285611373466,-0.8116209072256702
Arizona,2025-01-04,2025-01-18,9,2024,1077.0,1006.243059119956,0.0678905183420957
Arkansas,2025-01-04,2025-01-18,9,2024,223.0,327.83529446618013,-0.3839109488330798
California,2025-01-04,2025-01-18,9,2024,3659.0,1446.248179519319,0.9277992013266596
Colorado,2025-01-04,2025-01-18,9,2024,441.0,261.3504536865994,0.5216286626283884
Connecticut,2025-01-04,2025-01-18,9,2024,251.0,346.84713340200403,-0.3223340239215941
Delaware,2025-01-04,2025-01-18,9,2024,94.0,79.9292818148772,0.1603011822843232
District of Columbia,2025-01-04,2025-01-18,9,2024,58.0,37.46262831109037,0.4278503672581744
Florida,2025-01-04,2025-01-18,9,2024,2718.0,1156.4119695564525,0.854077713783246
Georgia,2025-01-04,2025-01-18,9,2024,992.0,867.5218816394536,0.1339378839324565
Hawaii,2025-01-04,2025-01-18,9,2024,91.0,130.45051450230994,-0.3568418881725179
Idaho,2025-01-04,2025-01-18,9,2024,125.0,121.80960342003326,0.0256466905499905
Illinois,2025-01-04,2025-01-18,9,2024,1383.0,831.7721509051028,0.5079730597516736
Indiana,2025-01-04,2025-01-18,9,2024,542.0,638.583545737714,-0.1637079348314616
Iowa,2025-01-04,2025-01-18,9,2024,246.0,256.39652467676086,-0.0412294567986153
Kansas,2025-01-04,2025-01-18,9,2024,200.0,277.7294263948063,-0.3269366053360043
Kentucky,2025-01-04,2025-01-18,9,2024,397.0,648.2360166713125,-0.4893443073619643
Louisiana,2025-01-04,2025-01-18,9,2024,477.0,355.9371885465296,0.2920509086382008
Maine,2025-01-04,2025-01-18,9,2024,86.0,186.1525827524173,-0.7660161160410102
Maryland,2025-01-04,2025-01-18,9,2024,466.0,201.2482687940296,0.8368332614997884
Massachusetts,2025-01-04,2025-01-18,9,2024,757.0,342.81430460039576,0.7905816862281894
Michigan,2025-01-04,2025-01-18,9,2024,613.0000000000001,997.061451378784,-0.4858199207965281
Minnesota,2025-01-04,2025-01-18,9,2024,923.0,456.13821994942,0.7037262758212721
Mississippi,2025-01-04,2025-01-18,9,2024,229.0,351.8385966137072,-0.4279314100581093
Missouri,2025-01-04,2025-01-18,9,2024,559.0,918.3045446567646,-0.4956806707340435
Montana,2025-01-04,2025-01-18,9,2024,80.0,99.9373732703904,-0.2200511032182044
Nebraska,2025-01-04,2025-01-18,9,2024,128.0,109.85801483195134,0.1515621675125631
Nevada,2025-01-04,2025-01-18,9,2024,190.0,157.95892374309153,0.183627600440662
New Hampshire,2025-01-04,2025-01-18,9,2024,86.0,87.11170659388203,-0.0126972839376495
New Jersey,2025-01-04,2025-01-18,9,2024,1259.0,485.5587893758067,0.9515092641488668
New Mexico,2025-01-04,2025-01-18,9,2024,251.0,139.05323657867396,0.5874064759068727
New York,2025-01-04,2025-01-18,9,2024,2617.0,1306.538178468075,0.6942645513638928
North Carolina,2025-01-04,2025-01-18,9,2024,1109.0,717.8582165835708,0.434451151324942
North Dakota,2025-01-04,2025-01-18,9,2024,61.0,56.12871701920726,0.0818274697776342
Ohio,2025-01-04,2025-01-18,9,2024,1148.0,663.3253763397393,0.5478752237871314
Oklahoma,2025-01-04,2025-01-18,9,2024,439.0,650.1434351097092,-0.3919552214567394
Oregon,2025-01-04,2025-01-18,9,2024,290.0,220.61861877583223,0.2723652960812899
Pennsylvania,2025-01-04,2025-01-18,9,2024,2483.0,1014.4166650206508,0.8945711284030882
Puerto Rico,2025-01-04,2025-01-18,9,2024,643.0000000000001,401.4081390874732,0.4702318811628547
Rhode Island,2025-01-04,2025-01-18,9,2024,107.0,74.25374582433645,0.3612655463376404
South Carolina,2025-01-04,2025-01-18,9,2024,642.0,436.2999800820776,0.3855253113662469
South Dakota,2025-01-04,2025-01-18,9,2024,55.0,50.583817914555695,0.0821436737394338
Tennessee,2025-01-04,2025-01-18,9,2024,570.0,477.1358091446523,0.1774943979693883
Texas,2025-01-04,2025-01-18,9,2024,2445.0,1822.835974784571,0.2935120757613862
US,2025-01-04,2025-01-18,9,2024,33638.0,25953.895919519848,0.2593258489115388
Utah,2025-01-04,2025-01-18,9,2024,199.0,207.68114645934952,-0.0424901054541537
Vermont,2025-01-04,2025-01-18,9,2024,41.0,51.55412290516153,-0.224173932768136
Virginia,2025-01-04,2025-01-18,9,2024,493.0,730.3627932770465,-0.392374116679739
Washington,2025-01-04,2025-01-18,9,2024,360.0,419.8570461967912,-0.1534152599593854
West Virginia,2025-01-04,2025-01-18,9,2024,133.0,204.1955738273232,-0.4261237430707822
Wisconsin,2025-01-04,2025-01-18,9,2024,593.0,390.6956173261641,0.4163942676067504
Wyoming,2025-01-04,2025-01-18,9,2024,84.0,34.28516755104784,0.879188563542411
Alabama,2025-01-11,2025-01-25,10,2024,626.0,455.0682446197333,0.3183040830625625
Alaska,2025-01-11,2025-01-25,10,2024,29.0,28.54743279990165,0.0152005180678984
Arizona,2025-01-11,2025-01-25,10,2024,999.0,1568.0773080149308,-0.4504877446944437
Arkansas,2025-01-11,2025-01-25,10,2024,388.0,308.4304389854243,0.228846029628742
California,2025-01-11,2025-01-25,10,2024,4076.0,2006.14869803682,0.708646267062977
Colorado,2025-01-11,2025-01-25,10,2024,456.0,289.8606572390485,0.4518390795066507
Connecticut,2025-01-11,2025-01-25,10,2024,385.0,274.4113185071371,0.3375716855865542
Delaware,2025-01-11,2025-01-25,10,2024,117.0,67.48351399264023,0.5440915798038413
District of Columbia,2025-01-11,2025-01-25,10,2024,207.0,30.388774245095217,1.6
Florida,2025-01-11,2025-01-25,10,2024,3255.0,1500.816981545492,0.7738237520592017
Georgia,2025-01-11,2025-01-25,10,2024,1195.0,710.3586833727586,0.5195611545957153
Hawaii,2025-01-11,2025-01-25,10,2024,88.0,209.4412459251128,-0.8605701276846602
Idaho,2025-01-11,2025-01-25,10,2024,105.0,84.6190195422493,0.2135316447309883
Illinois,2025-01-11,2025-01-25,10,2024,1728.0,886.0827364538973,0.6673602310000426
Indiana,2025-01-11,2025-01-25,10,2024,788.0,406.7763737183121,0.6600474003370049
Iowa,2025-01-11,2025-01-25,10,2024,304.0,254.5373484020351,0.1769431999478037
Kansas,2025-01-11,2025-01-25,10,2024,216.0,174.13179589823037,0.2143585436506088
Kentucky,2025-01-11,2025-01-25,10,2024,439.0,564.6420503608113,-0.2511867313718614
Louisiana,2025-01-11,2025-01-25,10,2024,521.0,280.5295870251131,0.6174300409410769
Maine,2025-01-11,2025-01-25,10,2024,109.0,181.17527467401143,-0.5044889055109003
Maryland,2025-01-11,2025-01-25,10,2024,611.0,261.26139419020603,0.8473905883619945
Massachusetts,2025-01-11,2025-01-25,10,2024,991.0,325.1742698571805,1.112291298635817
Michigan,2025-01-11,2025-01-25,10,2024,992.0,959.764989743674,0.0330008325947659
Minnesota,2025-01-11,2025-01-25,10,2024,925.0,398.7681204506001,0.8399895545020533
Mississippi,2025-01-11,2025-01-25,10,2024,323.0,306.4685712385678,0.0523706411235354
Missouri,2025-01-11,2025-01-25,10,2024,655.0,816.4976420217304,-0.2200872294460714
Montana,2025-01-11,2025-01-25,10,2024,68.0,50.00086768394391,0.3022638586069957
Nebraska,2025-01-11,2025-01-25,10,2024,182.0,100.132335491142,0.5930562412442164
Nevada,2025-01-11,2025-01-25,10,2024,196.0,169.27610408014965,0.1457824675314976
New Hampshire,2025-01-11,2025-01-25,10,2024,144.0,64.8982638838315,0.7886216459657946
New Jersey,2025-01-11,2025-01-25,10,2024,1591.0,715.7001495489906,0.7980888147411722
New Mexico,2025-01-11,2025-01-25,10,2024,196.0,130.82580311047076,0.4017223510929373
New York,2025-01-11,2025-01-25,10,2024,2931.0,1440.5643608652404,0.7099558983883876
North Carolina,2025-01-11,2025-01-25,10,2024,1582.0,815.6220615038774,0.6619006650686785
North Dakota,2025-01-11,2025-01-25,10,2024,89.0,51.52141013933191,0.5385887716877216
Ohio,2025-01-11,2025-01-25,10,2024,1735.0,765.7554068017951,0.8171710406671062
Oklahoma,2025-01-11,2025-01-25,10,2024,692.0,405.68769371721,0.5329844456054209
Oregon,2025-01-11,2025-01-25,10,2024,277.0,234.05924300679797,0.1677835334165465
Pennsylvania,2025-01-11,2025-01-25,10,2024,3182.0,1280.675325950986,0.9096560777646312
Puerto Rico,2025-01-11,2025-01-25,10,2024,505.0,633.0486588305413,-0.2255890311487824
Rhode Island,2025-01-11,2025-01-25,10,2024,114.0,48.089583815946455,0.8512852583095398
South Carolina,2025-01-11,2025-01-25,10,2024,833.0,505.5613901077709,0.4985878814583779
South Dakota,2025-01-11,2025-01-25,10,2024,88.0,40.79151535080904,0.7559430328431325
Tennessee,2025-01-11,2025-01-25,10,2024,646.0,357.89489786761544,0.589316712476208
Texas,2025-01-11,2025-01-25,10,2024,3319.0,1940.4405284389693,0.5365345449674539
US,2025-01-11,2025-01-25,10,2024,41354.0,23294.55915151077,0.5739305850933896
Utah,2025-01-11,2025-01-25,10,2024,185.0,213.77485543905416,-0.1438436217298129
Vermont,2025-01-11,2025-01-25,10,2024,58.0,51.15674815800816,0.1232838718272342
Virginia,2025-01-11,2025-01-25,10,2024,685.0,679.3131218150127,0.0083244622836371
Washington,2025-01-11,2025-01-25,10,2024,417.0,371.8606595478664,0.114276649570236
West Virginia,2025-01-11,2025-01-25,10,2024,160.0,172.95715200451065,-0.0774046510572148
Wisconsin,2025-01-11,2025-01-25,10,2024,857.0,321.7990577573884,0.9775740820636276
Wyoming,2025-01-11,2025-01-25,10,2024,89.0,41.28929016457416,0.7552758039341438
Alabama,2025-01-18,2025-02-01,11,2024,734.0,275.16252670376343,0.9788809419398596
Alaska,2025-01-18,2025-02-01,11,2024,30.0,23.03195359678006,0.2546028597982599
Arizona,2025-01-18,2025-02-01,11,2024,836.0,1219.8230747198925,-0.3774564911726177
Arkansas,2025-01-18,2025-02-01,11,2024,551.0,440.82105843968486,0.2226430913304069
California,2025-01-18,2025-02-01,11,2024,4576.0,2393.190241614125,0.6479986916887501
Colorado,2025-01-18,2025-02-01,11,2024,543.0,334.65706523863605,0.4828592472702953
Connecticut,2025-01-18,2025-02-01,11,2024,493.0,262.0187902980845,0.6303100415619811
Delaware,2025-01-18,2025-02-01,11,2024,198.0,66.02515062653839,1.0882368932862567
District of Columbia,2025-01-18,2025-02-01,11,2024,197.0,37.33398109793739,1.6
Florida,2025-01-18,2025-02-01,11,2024,3800.0,1603.1341960332518,0.8626800206999974
Georgia,2025-01-18,2025-02-01,11,2024,1373.0,921.4366900844732,0.3984627278573818
Hawaii,2025-01-18,2025-02-01,11,2024,70.0,114.43642430473945,-0.4860400624534113
Idaho,2025-01-18,2025-02-01,11,2024,162.0,92.95761412001056,0.5509064338457828
Illinois,2025-01-18,2025-02-01,11,2024,2146.0,839.245346176958,0.938132869906032
Indiana,2025-01-18,2025-02-01,11,2024,1295.0,381.12799357249366,1.2212822627181843
Iowa,2025-01-18,2025-02-01,11,2024,457.0,167.6727397265475,0.998908797859162
Kansas,2025-01-18,2025-02-01,11,2024,390.0,174.27611346362318,0.8023450382459991
Kentucky,2025-01-18,2025-02-01,11,2024,741.0,534.727801788511,0.3257230435712879
Louisiana,2025-01-18,2025-02-01,11,2024,620.0,217.9198368481957,1.042625460915687
Maine,2025-01-18,2025-02-01,11,2024,151.0,107.7990776034106,0.3343776643702005
Maryland,2025-01-18,2025-02-01,11,2024,810.0,272.75144928127963,1.086047478820526
Massachusetts,2025-01-18,2025-02-01,11,2024,1347.0,542.404672065516,0.908522996678328
Michigan,2025-01-18,2025-02-01,11,2024,1379.0,827.7067846582553,0.5099723832195284
Minnesota,2025-01-18,2025-02-01,11,2024,881.0,362.53119078694783,0.8863269558727414
Mississippi,2025-01-18,2025-02-01,11,2024,537.0,312.54112340358915,0.5399280335604484
Missouri,2025-01-18,2025-02-01,11,2024,1039.0,608.1882070588865,0.5348487293797746
