location,forecast_date,target_date,week_of_season,season_year,actual,predicted,residual_log
Massachusetts,2024-12-14,2024-12-21,6,2024,142.0,178.5694526971745,-0.22771742593702182
Massachusetts,2024-12-21,2024-12-28,7,2024,287.0,183.0830213603028,0.4475736212433219
Massachusetts,2024-12-28,2025-01-04,8,2024,576.0,227.90435419033443,0.924538017492254
Massachusetts,2025-01-04,2025-01-11,9,2024,594.0,349.3518758641573,0.5296233964858006
Massachusetts,2025-01-11,2025-01-18,10,2024,757.0,382.0938079221346,0.6824034971513973
Massachusetts,2025-01-18,2025-01-25,11,2024,991.0,470.130407356815,0.744588178221778
Massachusetts,2025-01-25,2025-02-01,12,2024,1347.0,588.9195314402054,0.8263911512635751
Massachusetts,2025-02-01,2025-02-08,13,2024,1637.0,830.6604046679824,0.6778070743811879
Massachusetts,2025-02-08,2025-02-15,14,2024,1522.0,1177.0186769209724,0.2568481340376918
Massachusetts,2025-02-15,2025-02-22,15,2024,1381.0,1347.6388259536682,0.024435918619761132
Massachusetts,2025-02-22,2025-03-01,16,2024,1246.0,1028.9644300324846,0.19121639900170972
Massachusetts,2025-03-01,2025-03-08,17,2024,749.0,1013.8828520469885,-0.30245526158203706
Massachusetts,2025-03-08,2025-03-15,18,2024,446.0,923.6177596994121,-0.7268218247372795
Massachusetts,2025-03-15,2025-03-22,19,2024,320.0,598.260653100648,-0.6242555274159454
Massachusetts,2025-03-22,2025-03-29,20,2024,223.0,286.9737860202903,-0.2512234033753842
Massachusetts,2025-03-29,2025-04-05,21,2024,143.0,227.03564375269255,-0.45968864940847887
Massachusetts,2025-04-05,2025-04-12,22,2024,119.0,146.0063376987933,-0.2029839566645597
Massachusetts,2025-04-12,2025-04-19,23,2024,86.0,124.27231532275731,-0.36458177169022843
Massachusetts,2025-04-19,2025-04-26,24,2024,84.0,90.86692725480167,-0.07768983056778378
Massachusetts,2025-04-26,2025-05-03,25,2024,73.0,50.74927348247128,0.35765470014330125
Massachusetts,2025-11-01,2025-11-08,0,2025,20.0,15.126253145941227,0.2640738635842248
Massachusetts,2025-11-08,2025-11-15,1,2025,36.0,21.22594889475178,0.5096574372286944
Massachusetts,2025-11-15,2025-11-22,2,2025,50.0,38.42937791549872,0.2573144618930865
Massachusetts,2025-11-22,2025-11-29,3,2025,72.0,53.19722951601405,0.29782964994995487
Massachusetts,2025-11-29,2025-12-06,4,2025,129.0,72.21798422802324,0.574093373489041
Massachusetts,2025-12-06,2025-12-13,5,2025,220.0,145.54934780016444,0.41080048472787123
Massachusetts,2025-12-13,2025-12-20,6,2025,440.0,236.16881905021853,0.6202726712212323
Vermont,2024-11-02,2024-11-09,0,2024,0.0,0.3093319223633084,-0.26951702419876467
Vermont,2024-11-09,2024-11-16,1,2024,3.0,0.7449743933112127,0.8295544798933909
Vermont,2024-11-16,2024-11-23,2,2024,1.6653345369377348e-16,2.8919635753929174,-1.3589138054395011
Vermont,2024-11-23,2024-11-30,3,2024,3.0,1.921272507095703,0.31427504966735986
Vermont,2024-11-30,2024-12-07,4,2024,1.6653345369377348e-16,2.910174240756857,-1.3635819358577959
Vermont,2024-12-07,2024-12-14,5,2024,8.0,1.838975129562166,1.1537814601647833
Vermont,2024-12-14,2024-12-21,6,2024,7.999999999999999,6.0687761672134055,0.24153721464455713
Vermont,2024-12-21,2024-12-28,7,2024,19.0,9.362408256844454,0.6575476065122801
Vermont,2024-12-28,2025-01-04,8,2024,35.0,20.559287736943247,0.5127122292809112
Vermont,2025-01-04,2025-01-11,9,2024,35.0,32.40340065295405,0.07486122769963988
Vermont,2025-01-11,2025-01-18,10,2024,41.0,36.240981215425,0.12025981779452133
Vermont,2025-01-18,2025-01-25,11,2024,58.0,38.32191024999574,0.4057555676604463
Vermont,2025-01-25,2025-02-01,12,2024,84.0,33.264235689731784,0.9085491375605885
Vermont,2025-02-01,2025-02-08,13,2024,134.0,37.50747476832785,1.2544224061626323
Vermont,2025-02-08,2025-02-15,14,2024,115.0,62.37649272781478,0.6044971755818374
Vermont,2025-02-15,2025-02-22,15,2024,107.0,85.03775737133972,0.22734498801859804
Vermont,2025-02-22,2025-03-01,16,2024,65.0,78.81231446770136,-0.19002306716161232
Vermont,2025-03-01,2025-03-08,17,2024,43.0,65.10853394423204,-0.40710821117516316
Vermont,2025-03-08,2025-03-15,18,2024,32.0,42.91447935391634,-0.285736530063593
Vermont,2025-03-15,2025-03-22,19,2024,34.0,27.486218350924894,0.2059276578050735
Vermont,2025-03-22,2025-03-29,20,2024,26.0,34.253585089059385,-0.2667303627365478
Vermont,2025-03-29,2025-04-05,21,2024,28.0,17.29679113308886,0.4605701334329839
Vermont,2025-04-05,2025-04-12,22,2024,8.000000000000004,16.57957669059976,-0.6695132355979014
Vermont,2025-04-12,2025-04-19,23,2024,12.0,17.41183631087014,-0.3480443781036313
Vermont,2025-04-19,2025-04-26,24,2024,12.999999999999998,10.067596679443813,0.23503570859272171
Vermont,2025-04-26,2025-05-03,25,2024,3.0,15.347766321533992,-1.4077969104705594
Vermont,2025-11-01,2025-11-08,0,2025,3.999999999999999,0.9845750958000856,0.9240330787399729
Vermont,2025-11-08,2025-11-15,1,2025,3.0,2.206367596497574,0.22115565458534392
Vermont,2025-11-15,2025-11-22,2,2025,1.6653345369377348e-16,3.3291572540330985,-1.4653728935180519
Vermont,2025-11-22,2025-11-29,3,2025,0.0,2.1062673846519493,-1.133421807515776
Vermont,2025-11-29,2025-12-06,4,2025,5.0,1.317301860722642,0.9513559514165666
Vermont,2025-12-06,2025-12-13,5,2025,9.0,7.456692252294214,0.16762698255760577
Vermont,2025-12-13,2025-12-20,6,2025,10.0,10.52199210223411,-0.046362293060632
Virginia,2024-11-02,2024-11-09,0,2024,26.0,19.415345742706712,0.2795500056570348
Virginia,2024-11-09,2024-11-16,1,2024,26.0,27.152428230765956,-0.04179674527912791
Virginia,2024-11-16,2024-11-23,2,2024,35.0,30.331908507913965,0.1388819190398327
Virginia,2024-11-23,2024-11-30,3,2024,46.0,42.67775548537979,0.07330865700165612
Virginia,2024-11-30,2024-12-07,4,2024,69.0,52.90477284296391,0.2612762180924997
Virginia,2024-12-07,2024-12-14,5,2024,140.0,87.75713183944801,0.4628561064968917
Virginia,2024-12-14,2024-12-21,6,2024,192.0,247.4056356740233,-0.25237284879571575
Virginia,2024-12-21,2024-12-28,7,2024,374.0,262.44528625036196,0.3530803218632599
Virginia,2024-12-28,2025-01-04,8,2024,669.0,388.7928539001404,0.5416622582139734
Virginia,2025-01-04,2025-01-11,9,2024,464.0,547.8861344824822,-0.1658536090964784
Virginia,2025-01-11,2025-01-18,10,2024,493.0,375.53239412142693,0.27153143348606434
Virginia,2025-01-18,2025-01-25,11,2024,685.0,373.440261460064,0.605445352952998
Virginia,2025-01-25,2025-02-01,12,2024,1083.0,685.8626562761608,0.45627882784771767
Virginia,2025-02-01,2025-02-08,13,2024,1315.0,779.346764525971,0.5226137210884554
Virginia,2025-02-08,2025-02-15,14,2024,1190.0,842.4931230572213,0.3449968202688769
Virginia,2025-02-15,2025-02-22,15,2024,909.0,699.9692230458157,0.26098061779702597
Virginia,2025-02-22,2025-03-01,16,2024,727.0,691.3004757202217,0.0502809733538756
Virginia,2025-03-01,2025-03-08,17,2024,556.0,552.4906916043107,0.006320305256391379
Virginia,2025-03-08,2025-03-15,18,2024,514.0,465.3115835112723,0.09931285582994587
Virginia,2025-03-15,2025-03-22,19,2024,339.0,494.68942858114883,-0.377003960945518
Virginia,2025-03-22,2025-03-29,20,2024,213.0,271.56536396353164,-0.24190243807385592
Virginia,2025-03-29,2025-04-05,21,2024,153.0,229.2176150992659,-0.4020724117948262
Virginia,2025-04-05,2025-04-12,22,2024,93.0,176.14769619941845,-0.6336890441554379
Virginia,2025-04-12,2025-04-19,23,2024,56.0,64.73846001492797,-0.14263287473815733
Virginia,2025-04-19,2025-04-26,24,2024,54.0,22.294327043719438,0.8591233288240279
Virginia,2025-04-26,2025-05-03,25,2024,40.0,48.676852195719874,-0.19196700731364302
Virginia,2025-11-01,2025-11-08,0,2025,29.0,17.24358749318668,0.49738373361498667
Virginia,2025-11-08,2025-11-15,1,2025,32.0,28.687899281074177,0.1057680302943016
Virginia,2025-11-15,2025-11-22,2,2025,62.0,39.20901143883049,0.4490435907427721
Virginia,2025-11-22,2025-11-29,3,2025,91.0,73.70206096415257,0.2082808954093025
Virginia,2025-11-29,2025-12-06,4,2025,165.0,93.47692389903393,0.5636321752210707
Virginia,2025-12-06,2025-12-13,5,2025,190.0,309.938302786203,-0.4873210811279236
Virginia,2025-12-13,2025-12-20,6,2025,344.0,269.92517927237105,0.24170172551772673
Washington,2024-11-02,2024-11-09,0,2024,14.0,9.023167397951083,0.4031510478170177
Washington,2024-11-09,2024-11-16,1,2024,22.0,15.469075717998614,0.3340097924401051
Washington,2024-11-16,2024-11-23,2,2024,29.0,51.285770188907925,-0.5555268718700894
Washington,2024-11-23,2024-11-30,3,2024,46.0,40.94602490130998,0.11376393130073215
Washington,2024-11-30,2024-12-07,4,2024,78.0,56.45463873218607,0.318452107616614
Washington,2024-12-07,2024-12-14,5,2024,188.0,83.00229112841438,0.8109029412500277
Washington,2024-12-14,2024-12-21,6,2024,418.0,317.36634611284865,0.274668168419975
Washington,2024-12-21,2024-12-28,7,2024,541.0,430.56149165751685,0.22785599433112225
Washington,2024-12-28,2025-01-04,8,2024,531.0,343.2626387965983,0.43523863840072785
Washington,2025-01-04,2025-01-11,9,2024,392.0,330.394473083704,0.17050018449413162
Washington,2025-01-11,2025-01-18,10,2024,360.0,276.004998475727,0.2648424072696258
Washington,2025-01-18,2025-01-25,11,2024,417.0,245.84263118352357,0.5267304196589091
Washington,2025-01-25,2025-02-01,12,2024,602.0,284.9187407083732,0.7462095496753287
Washington,2025-02-01,2025-02-08,13,2024,747.0,408.71742570617084,0.6019352614821871
Washington,2025-02-08,2025-02-15,14,2024,659.0,548.004704034251,0.18413282517925023
Washington,2025-02-15,2025-02-22,15,2024,671.0,470.4105077393164,0.35452905977460425
Washington,2025-02-22,2025-03-01,16,2024,422.00000000000006,473.57608062895395,-0.11504976467341521
Washington,2025-03-01,2025-03-08,17,2024,253.0,494.4736950769844,-0.668179997707564
Washington,2025-03-08,2025-03-15,18,2024,201.0,230.38545696132874,-0.13581726733377675
Washington,2025-03-15,2025-03-22,19,2024,165.0,128.9899026646729,0.24453101272778088
Washington,2025-03-22,2025-03-29,20,2024,113.0,148.97382432974297,-0.27426232600570355
Washington,2025-03-29,2025-04-05,21,2024,101.0,124.97130325728867,-0.21108131580151834
Washington,2025-04-05,2025-04-12,22,2024,74.0,78.2558138855836,-0.05519265786255456
Washington,2025-04-12,2025-04-19,23,2024,42.0,67.34670587505667,-0.46339325136336074
Washington,2025-04-19,2025-04-26,24,2024,39.0,39.77995755337949,-0.0193112701632554
Washington,2025-04-26,2025-05-03,25,2024,20.0,52.07486362528738,-0.9271810003908554
Washington,2025-11-01,2025-11-08,0,2025,13.0,19.093843449642442,-0.3613561424938698
Washington,2025-11-08,2025-11-15,1,2025,19.0,13.109149293391596,0.348908800549256
Washington,2025-11-15,2025-11-22,2,2025,37.0,27.85424685908401,0.2753289727849073
Washington,2025-11-22,2025-11-29,3,2025,36.0,37.961216379644874,-0.05164878688618879
Washington,2025-11-29,2025-12-06,4,2025,60.99999999999999,34.38543727027496,0.5608340260898124
Washington,2025-12-06,2025-12-13,5,2025,58.0,67.23354715621272,-0.14539889378971704
Washington,2025-12-13,2025-12-20,6,2025,115.0,83.89383875469525,0.3121886710385118
Tennessee,2024-11-02,2024-11-09,0,2024,96.0,54.196689630977744,0.5638079974719341
Tennessee,2024-11-09,2024-11-16,1,2024,94.0,152.8255901197246,-0.48194253732435666
Tennessee,2024-11-16,2024-11-23,2,2024,59.0,150.18554332001855,-0.924163283989281
Tennessee,2024-11-23,2024-11-30,3,2024,60.0,64.60644519819735,-0.07280007692304036
Tennessee,2024-11-30,2024-12-07,4,2024,115.0,76.0031733750798,0.4097435574385253
Tennessee,2024-12-07,2024-12-14,5,2024,217.0,137.12135980315267,0.4563623452306693
Tennessee,2024-12-14,2024-12-21,6,2024,372.0,256.1415459073945,0.3719517240768955
Tennessee,2024-12-21,2024-12-28,7,2024,747.0,304.78783191106527,0.8945114762749098
Tennessee,2024-12-28,2025-01-04,8,2024,1063.0,396.95901487049036,0.9834416476320564
Tennessee,2025-01-04,2025-01-11,9,2024,684.0,555.1010787458872,0.20846876422903637
Tennessee,2025-01-11,2025-01-18,10,2024,570.0,493.6969932449363,0.14344376937707004
Tennessee,2025-01-18,2025-01-25,11,2024,646.0,461.13216504839056,0.33649537279650854
Tennessee,2025-01-25,2025-02-01,12,2024,944.0,414.61500883355427,0.8214255552692746
Tennessee,2025-02-01,2025-02-08,13,2024,1067.0,449.73239315916936,0.8626692194105612
Tennessee,2025-02-08,2025-02-15,14,2024,699.0,621.7408269666967,0.11694991089045637
Tennessee,2025-02-15,2025-02-22,15,2024,546.0,542.6366336636852,0.006167731570021928
Tennessee,2025-02-22,2025-03-01,16,2024,526.0,549.2899618944491,-0.04324479420669647
Tennessee,2025-03-01,2025-03-08,17,2024,479.0,504.0131479243409,-0.050798360528250264
Tennessee,2025-03-08,2025-03-15,18,2024,461.0,453.0790492654239,0.017293590872330178
Tennessee,2025-03-15,2025-03-22,19,2024,308.0,409.8989133614307,-0.2850059544552197
Tennessee,2025-03-22,2025-03-29,20,2024,219.00000000000003,473.4187564103301,-0.7684628376708513
Tennessee,2025-03-29,2025-04-05,21,2024,150.0,371.77627625040714,-0.9036986073042508
Tennessee,2025-04-05,2025-04-12,22,2024,100.0,68.28446162552054,0.37689985475419086
Tennessee,2025-04-12,2025-04-19,23,2024,59.0,29.228626225319445,0.6855551985480499
Tennessee,2025-04-19,2025-04-26,24,2024,65.0,49.16060833208934,0.2744247179425794
Tennessee,2025-04-26,2025-05-03,25,2024,46.0,69.88570376974101,-0.41092117214122403
Tennessee,2025-11-01,2025-11-08,0,2025,56.0,30.47447395923169,0.5938744010149959
Tennessee,2025-11-08,2025-11-15,1,2025,39.0,44.04725930742404,-0.11883269140663355
Tennessee,2025-11-15,2025-11-22,2,2025,57.0,40.72849016580531,0.32925889762302063
Tennessee,2025-11-22,2025-11-29,3,2025,61.0,41.15983772809168,0.3856663297735743
Tennessee,2025-11-29,2025-12-06,4,2025,104.0,67.50819941594001,0.4270069125499836
Tennessee,2025-12-06,2025-12-13,5,2025,166.0,122.6998224071014,0.3001359686935441
Tennessee,2025-12-13,2025-12-20,6,2025,340.0,191.5767790160806,0.5713875510444186
Maine,2024-11-02,2024-11-09,0,2024,0.9999999999999998,0.5995122790017936,0.2234484234068626
Maine,2024-11-09,2024-11-16,1,2024,0.0,1.6366297469446767,-0.9695014905904129
Maine,2024-11-16,2024-11-23,2,2024,2.42861286636753e-16,1.9929628922962717,-1.0962638306300792
Maine,2024-11-23,2024-11-30,3,2024,2.0,2.0493250309335536,-0.016307976127196033
Maine,2024-11-30,2024-12-07,4,2024,2.0,4.702100936113078,-0.6422224035445223
Maine,2024-12-07,2024-12-14,5,2024,2.0,2.680721189857952,-0.20449641981691746
Maine,2024-12-14,2024-12-21,6,2024,10.0,5.28498789238512,0.5597313571883862
Maine,2024-12-21,2024-12-28,7,2024,31.0,12.316751001194877,0.876713186269733
Maine,2024-12-28,2025-01-04,8,2024,88.0,46.65604335520513,0.6246269196528282
Maine,2025-01-04,2025-01-11,9,2024,92.0,89.60720072961158,0.026065805010768273
Maine,2025-01-11,2025-01-18,10,2024,86.0,112.91049661529806,-0.26950490396415905
Maine,2025-01-18,2025-01-25,11,2024,109.0,92.18217752588787,0.16592389065033242
Maine,2025-01-25,2025-02-01,12,2024,151.0,90.37114740550076,0.5089507661220951
Maine,2025-02-01,2025-02-08,13,2024,205.0,87.14197814841077,0.8489272663735496
Maine,2025-02-08,2025-02-15,14,2024,267.0,130.4411806497195,0.712427524398878
Maine,2025-02-15,2025-02-22,15,2024,266.0,169.79852255011247,0.44676402725817876
Maine,2025-02-22,2025-03-01,16,2024,205.0,191.68578390827054,0.06681536927034237
Maine,2025-03-01,2025-03-08,17,2024,200.0,159.2255469960641,0.226722416750043
Maine,2025-03-08,2025-03-15,18,2024,115.0,127.59356401075874,-0.10306657287214449
Maine,2025-03-15,2025-03-22,19,2024,83.0,109.97995331564557,-0.2785327853987898
Maine,2025-03-22,2025-03-29,20,2024,59.0,82.45843427661234,-0.3300041526001314
Maine,2025-03-29,2025-04-05,21,2024,55.0,58.85786123028447,-0.0666210815202577
Maine,2025-04-05,2025-04-12,22,2024,40.0,54.75887937782729,-0.3074646023047469
Maine,2025-04-12,2025-04-19,23,2024,23.0,38.548481082676425,-0.49947345813900856
Maine,2025-04-19,2025-04-26,24,2024,16.0,13.249974432965846,0.1764582315210017
Maine,2025-04-26,2025-05-03,25,2024,10.0,9.335474535178987,0.06231316536516207
Maine,2025-11-01,2025-11-08,0,2025,3.0,1.2499260829721979,0.5753969974555575
Maine,2025-11-08,2025-11-15,1,2025,4.0,2.3573544029924713,0.39828462866724545
Maine,2025-11-15,2025-11-22,2,2025,8.0,4.8306599320771815,0.43409438748339
Maine,2025-11-22,2025-11-29,3,2025,13.0,8.454916935843444,0.39252241275300515
Maine,2025-11-29,2025-12-06,4,2025,20.0,13.60825219612463,0.3629358497725308
Maine,2025-12-06,2025-12-13,5,2025,29.0,16.086118577820162,0.5629310268994443
Maine,2025-12-13,2025-12-20,6,2025,75.0,34.9770181419223,0.747852990631257
Minnesota,2024-11-02,2024-11-09,0,2024,18.000000000000004,10.517035012394215,0.5006117344222774
Minnesota,2024-11-09,2024-11-16,1,2024,8.0,29.951524571823036,-1.2351976797677193
Minnesota,2024-11-16,2024-11-23,2,2024,11.000000000000002,27.014526089039858,-0.8478165147570502
Minnesota,2024-11-23,2024-11-30,3,2024,18.0,14.295618744425695,0.21687254834940672
Minnesota,2024-11-30,2024-12-07,4,2024,40.0,19.734076948310687,0.6817934905962928
Minnesota,2024-12-07,2024-12-14,5,2024,92.0,48.55215544756982,0.6295737328678808
Minnesota,2024-12-14,2024-12-21,6,2024,227.0,116.26641204947651,0.6648972565879951
Minnesota,2024-12-21,2024-12-28,7,2024,545.0,273.62451913239136,0.6872141960388731
Minnesota,2024-12-28,2025-01-04,8,2024,952.0,335.77456663894526,1.040201138867383
Minnesota,2025-01-04,2025-01-11,9,2024,896.0,464.50694023428605,0.6559288562491936
Minnesota,2025-01-11,2025-01-18,10,2024,927.0,405.03917320887115,0.8265820921027816
Minnesota,2025-01-18,2025-01-25,11,2024,928.0,518.62202289508,0.5810070705909496
Minnesota,2025-01-25,2025-02-01,12,2024,884.0,576.8996161746215,0.42618746585707434
Minnesota,2025-02-01,2025-02-08,13,2024,705.0,496.64021333217704,0.3497378847592829
Minnesota,2025-02-08,2025-02-15,14,2024,500.0,521.1678448796005,-0.04138297702919491
Minnesota,2025-02-15,2025-02-22,15,2024,385.0,472.8780609936059,-0.20511266384667692
Minnesota,2025-02-22,2025-03-01,16,2024,288.0,467.87432015361424,-0.48390807033626526
Minnesota,2025-03-01,2025-03-08,17,2024,216.0,309.28076652822256,-0.3575802325194797
Minnesota,2025-03-08,2025-03-15,18,2024,179.0,162.8231263318977,0.09416950303968097
Minnesota,2025-03-15,2025-03-22,19,2024,198.0,208.60579533048718,-0.05192377681767013
Minnesota,2025-03-22,2025-03-29,20,2024,85.00000000000003,211.37835230916946,-0.9040220684717806
Minnesota,2025-03-29,2025-04-05,21,2024,68.0,143.46430247359459,-0.7389259307301712
Minnesota,2025-04-05,2025-04-12,22,2024,58.99999999999999,132.80475917040957,-0.8020371541250277
Minnesota,2025-04-12,2025-04-19,23,2024,40.0,110.45376353742178,-1.000037761399244
Minnesota,2025-04-19,2025-04-26,24,2024,26.0,39.99211062557143,-0.4175427584175999
Minnesota,2025-04-26,2025-05-03,25,2024,31.0,56.76586391798541,-0.5906621087576078
Minnesota,2025-11-01,2025-11-08,0,2025,9.0,8.478886129957528,0.053518280470333135
Minnesota,2025-11-08,2025-11-15,1,2025,18.0,7.803778590457966,0.7692579645624438
Minnesota,2025-11-15,2025-11-22,2,2025,34.0,33.06211356261426,0.027162334081079376
Minnesota,2025-11-22,2025-11-29,3,2025,75.0,36.00802665384123,0.7195985145791428
Minnesota,2025-11-29,2025-12-06,4,2025,101.0,82.22306779829067,0.20344824669478623
Minnesota,2025-12-06,2025-12-13,5,2025,257.0,116.18551691565095,0.7892012912198503
Minnesota,2025-12-13,2025-12-20,6,2025,538.0,384.5047863890735,0.3351619619280264
Pennsylvania,2024-11-02,2024-11-09,0,2024,142.0,126.53877611352182,0.11442418551791622
Pennsylvania,2024-11-09,2024-11-16,1,2024,111.0,176.01951772599384,-0.45776112483786857
Pennsylvania,2024-11-16,2024-11-23,2,2024,134.0,120.67415919969976,0.10392813295688441
Pennsylvania,2024-11-23,2024-11-30,3,2024,116.0,136.79511040388704,-0.1635939398713191
Pennsylvania,2024-11-30,2024-12-07,4,2024,208.0,124.8609463952372,0.5071565544660626
Pennsylvania,2024-12-07,2024-12-14,5,2024,349.0,244.76068459518106,0.3535749189031083
Pennsylvania,2024-12-14,2024-12-21,6,2024,632.0,532.8995651253229,0.17026268116295462
Pennsylvania,2024-12-21,2024-12-28,7,2024,1210.0,846.6752137006806,0.35670418383692226
Pennsylvania,2024-12-28,2025-01-04,8,2024,2032.0,812.522348762168,0.9158944149899222
Pennsylvania,2025-01-04,2025-01-11,9,2024,2060.0,984.7407378802652,0.7375532041897843
Pennsylvania,2025-01-11,2025-01-18,10,2024,2483.0,1124.3711684943141,0.7917572552784735
Pennsylvania,2025-01-18,2025-01-25,11,2024,3182.0,1466.8844195976712,0.7740019544513492
Pennsylvania,2025-01-25,2025-02-01,12,2024,3853.0,1975.1380614687737,0.6679671039428756
Pennsylvania,2025-02-01,2025-02-08,13,2024,4358.0,2946.758515055158,0.391197617123189
Pennsylvania,2025-02-08,2025-02-15,14,2024,4571.0,3492.3581843099387,0.2690872419039003
Pennsylvania,2025-02-15,2025-02-22,15,2024,3749.0,3714.2960224671015,0.009297481954254394
Pennsylvania,2025-02-22,2025-03-01,16,2024,3136.0,2857.78301293988,0.09287091488717625
Pennsylvania,2025-03-01,2025-03-08,17,2024,2429.0,3075.8112714080216,-0.23600250184735216
Pennsylvania,2025-03-08,2025-03-15,18,2024,1648.0,2942.2296563426644,-0.5793384574042646
Pennsylvania,2025-03-15,2025-03-22,19,2024,1347.0,2296.2828282459814,-0.533105033043217
Pennsylvania,2025-03-22,2025-03-29,20,2024,959.0,1472.3789132910892,-0.42838033808613574
Pennsylvania,2025-03-29,2025-04-05,21,2024,671.0,982.4108983178464,-0.3807686966770385
Pennsylvania,2025-04-05,2025-04-12,22,2024,479.0,620.0604789002003,-0.25764236282282305
Pennsylvania,2025-04-12,2025-04-19,23,2024,417.0,650.1679747981016,-0.4432862022044155
Pennsylvania,2025-04-19,2025-04-26,24,2024,474.0,552.5649490009962,-0.15306428359853008
Pennsylvania,2025-04-26,2025-05-03,25,2024,256.0,227.067514542089,0.11943438336192003
Pennsylvania,2025-11-01,2025-11-08,0,2025,113.0,122.60129641191992,-0.08086258534366664
Pennsylvania,2025-11-08,2025-11-15,1,2025,128.0,118.98457684481781,0.07244919613302248
Pennsylvania,2025-11-15,2025-11-22,2,2025,193.0,126.2964086558637,0.4213398655564964
Pennsylvania,2025-11-22,2025-11-29,3,2025,327.0,206.34570769108362,0.4586261226965478
Pennsylvania,2025-11-29,2025-12-06,4,2025,512.0,450.9954812002853,0.1266036627330136
Pennsylvania,2025-12-06,2025-12-13,5,2025,696.0,914.8840544752044,-0.2731043678180862
Pennsylvania,2025-12-13,2025-12-20,6,2025,1241.0,859.713080151928,0.3667170538442246
Louisiana,2024-11-02,2024-11-09,0,2024,87.0,34.20157170549055,0.9162460821468059
Louisiana,2024-11-09,2024-11-16,1,2024,84.0,126.43288656249774,-0.40493858961965046
Louisiana,2024-11-16,2024-11-23,2,2024,78.0,94.09863652249102,-0.18546677967860958
Louisiana,2024-11-23,2024-11-30,3,2024,135.0,91.72689394069181,0.38299633721777315
Louisiana,2024-11-30,2024-12-07,4,2024,163.0,162.74114701603736,0.0015796187945484874
Louisiana,2024-12-07,2024-12-14,5,2024,252.0,209.64033753950105,0.1832373710934423
Louisiana,2024-12-14,2024-12-21,6,2024,423.0,252.71683353745576,0.5135146386897489
Louisiana,2024-12-21,2024-12-28,7,2024,590.0,277.4500465059498,0.7525773403531977
Louisiana,2024-12-28,2025-01-04,8,2024,713.0,323.83013907550117,0.7875805656369002
Louisiana,2025-01-04,2025-01-11,9,2024,446.0,466.3117170558097,-0.04443792872627128
Louisiana,2025-01-11,2025-01-18,10,2024,477.0,365.02236648195213,0.2669162903508404
Louisiana,2025-01-18,2025-01-25,11,2024,521.0,280.193913816996,0.6186230717899006
Louisiana,2025-01-25,2025-02-01,12,2024,620.0,324.2257921760987,0.6468113956702117
Louisiana,2025-02-01,2025-02-08,13,2024,494.0,437.8046052643364,0.12050353908974376
Louisiana,2025-02-08,2025-02-15,14,2024,387.0,432.91107887898664,-0.11183428610923851
Louisiana,2025-02-15,2025-02-22,15,2024,330.0,335.6996392713719,-0.017072879424294918
Louisiana,2025-02-22,2025-03-01,16,2024,359.0,323.88644487757705,0.1026283105516379
Louisiana,2025-03-01,2025-03-08,17,2024,398.0,394.99304544066064,0.007564767808131201
Louisiana,2025-03-08,2025-03-15,18,2024,327.0,393.074083713664,-0.18352531296852703
Louisiana,2025-03-15,2025-03-22,19,2024,230.0,343.4693291900661,-0.3995873460412813
Louisiana,2025-03-22,2025-03-29,20,2024,178.0,232.11643761456236,-0.2641522551517088
Louisiana,2025-03-29,2025-04-05,21,2024,121.0,155.6017629784839,-0.2496849966048016
Louisiana,2025-04-05,2025-04-12,22,2024,80.00000000000001,111.23951559178373,-0.3261859652872907
Louisiana,2025-04-12,2025-04-19,23,2024,70.0,87.98124699590477,-0.2257457625776116
Louisiana,2025-04-19,2025-04-26,24,2024,63.0,69.30520105488895,-0.09396269643136801
Louisiana,2025-04-26,2025-05-03,25,2024,44.0,66.95953825948934,-0.4122500127120565
Louisiana,2025-11-01,2025-11-08,0,2025,82.0,45.96773278564134,0.5693797783363399
Louisiana,2025-11-08,2025-11-15,1,2025,107.0,98.7871963905701,0.07909134471666945
Louisiana,2025-11-15,2025-11-22,2,2025,115.0,114.691498055023,0.0026630422772182527
Louisiana,2025-11-22,2025-11-29,3,2025,113.0,112.24606821284848,0.006635402401370172
Louisiana,2025-11-29,2025-12-06,4,2025,179.0,112.01404517666901,0.46544474630283794
Louisiana,2025-12-06,2025-12-13,5,2025,248.0,204.19295606121165,0.19350211094436176
Louisiana,2025-12-13,2025-12-20,6,2025,424.0,306.09636843376603,0.3249275669016276
Nebraska,2024-11-02,2024-11-09,0,2024,4.0,3.829724051024437,0.03464857869480786
Nebraska,2024-11-09,2024-11-16,1,2024,6.0,3.6418451295052288,0.41079820464087313
Nebraska,2024-11-16,2024-11-23,2,2024,5.0,7.704666410278461,-0.3720997816355722
Nebraska,2024-11-23,2024-11-30,3,2024,11.0,5.201377090946401,0.6601352709570811
Nebraska,2024-11-30,2024-12-07,4,2024,13.0,13.90169720953362,-0.06241778352939065
Nebraska,2024-12-07,2024-12-14,5,2024,19.0,18.982575295606974,0.0008716149656367023
Nebraska,2024-12-14,2024-12-21,6,2024,78.0,23.98053506489131,1.1513509282675516
Nebraska,2024-12-21,2024-12-28,7,2024,131.0,81.30911731984881,0.47232003951002
Nebraska,2024-12-28,2025-01-04,8,2024,211.0,86.08012639934532,0.8897575867754224
Nebraska,2025-01-04,2025-01-11,9,2024,171.0,97.57769079869945,0.556649500453517
