location,forecast_date,target_date,week_of_season,season_year,actual,predicted,residual_log
South Dakota,2024-12-07,2025-01-04,5,2024,47.0,25.704722271054813,0.5863605970558456
Tennessee,2024-12-07,2025-01-04,5,2024,1063.0,207.62895591666307,1.6
Texas,2024-12-07,2025-01-04,5,2024,2526.0,2051.188779022843,0.2081259077545665
US,2024-12-07,2025-01-04,5,2024,39611.0,14856.564123526285,0.9806229985068632
Utah,2024-12-07,2025-01-04,5,2024,388.0,101.65540540877792,1.332201542905942
Vermont,2024-12-07,2025-01-04,5,2024,35.0,16.26068139950774,0.7350877750454532
Virginia,2024-12-07,2025-01-04,5,2024,669.0,191.2214473539226,1.2486296333442928
Washington,2024-12-07,2025-01-04,5,2024,531.0,439.6963712422531,0.1882873516046332
West Virginia,2024-12-07,2025-01-04,5,2024,199.0,46.38988782536008,1.439908497624304
Wisconsin,2024-12-07,2025-01-04,5,2024,389.0,177.61086525126933,0.7809372368583078
Wyoming,2024-12-07,2025-01-04,5,2024,116.0,14.112567803834018,1.6
Alabama,2024-12-14,2025-01-11,6,2024,473.0,387.9883461476376,0.1976579370147586
Alaska,2024-12-14,2025-01-11,6,2024,45.0,30.145430325089315,0.3899738610510397
Arizona,2024-12-14,2025-01-11,6,2024,1483.0,301.29374588822685,1.591097210583885
Arkansas,2024-12-14,2025-01-11,6,2024,158.0,144.41723067410368,0.0892971388180541
California,2024-12-14,2025-01-11,6,2024,3259.0,1588.4392487439652,0.7183459150964211
Colorado,2024-12-14,2025-01-11,6,2024,499.0,245.8851840459152,0.7056847117860832
Connecticut,2024-12-14,2025-01-11,6,2024,258.0,184.7335524716359,0.3325149286082274
Delaware,2024-12-14,2025-01-11,6,2024,108.0,45.039744505032814,0.8618428478037004
District of Columbia,2024-12-14,2025-01-11,6,2024,44.0,17.307431880439946,0.8993553986795444
Florida,2024-12-14,2025-01-11,6,2024,2458.0,1173.7740542331082,0.7386789283985422
Georgia,2024-12-14,2025-01-11,6,2024,823.0,603.1393005320906,0.310365728545654
Hawaii,2024-12-14,2025-01-11,6,2024,113.0,52.53729741342073,0.7558198894728534
Idaho,2024-12-14,2025-01-11,6,2024,136.0,110.88700390535908,0.2024914575109981
Illinois,2024-12-14,2025-01-11,6,2024,1410.0,743.327265600613,0.6395731406164389
Indiana,2024-12-14,2025-01-11,6,2024,523.0,357.6808205437769,0.3790587705633959
Iowa,2024-12-14,2025-01-11,6,2024,266.0,43.96386447250165,1.6
Kansas,2024-12-14,2025-01-11,6,2024,236.0,243.0362007033654,-0.0292564366916723
Kentucky,2024-12-14,2025-01-11,6,2024,463.0,107.05121314812764,1.457279241681345
Louisiana,2024-12-14,2025-01-11,6,2024,446.0,364.5370478226295,0.2011909585287012
Maine,2024-12-14,2025-01-11,6,2024,92.0,145.87036183553516,-0.4569508122544397
Maryland,2024-12-14,2025-01-11,6,2024,372.0,176.82940587030654,0.7407537228919354
Massachusetts,2024-12-14,2025-01-11,6,2024,594.0,231.6348113703067,0.9390915147061314
Michigan,2024-12-14,2025-01-11,6,2024,747.0,360.6865896750252,0.7266249155261857
Minnesota,2024-12-14,2025-01-11,6,2024,893.0,234.4412786543918,1.3342442403490455
Mississippi,2024-12-14,2025-01-11,6,2024,219.0,62.56211517923179,1.241609926772619
Missouri,2024-12-14,2025-01-11,6,2024,647.0,209.73779157743405,1.123276029606429
Montana,2024-12-14,2025-01-11,6,2024,65.0,44.05858086119263,0.3816913019436612
Nebraska,2024-12-14,2025-01-11,6,2024,171.0,67.15850606080605,0.9256585126545752
Nevada,2024-12-14,2025-01-11,6,2024,260.0,150.16427351010643,0.5461532578060888
New Hampshire,2024-12-14,2025-01-11,6,2024,90.0,41.95877541132771,0.7506185620454366
New Jersey,2024-12-14,2025-01-11,6,2024,1078.0,295.0790687725888,1.2931634223736808
New Mexico,2024-12-14,2025-01-11,6,2024,252.0,171.04520554022466,0.3856322235376748
New York,2024-12-14,2025-01-11,6,2024,2249.0,892.9798598612988,0.923002248398066
North Carolina,2024-12-14,2025-01-11,6,2024,833.0,695.8250087259576,0.1796990866408094
North Dakota,2024-12-14,2025-01-11,6,2024,38.0,43.69161930379604,-0.1362243503010507
Ohio,2024-12-14,2025-01-11,6,2024,1044.0,163.47073819069146,1.6
Oklahoma,2024-12-14,2025-01-11,6,2024,285.0,231.4035686308083,0.2075164304057386
Oregon,2024-12-14,2025-01-11,6,2024,321.0,148.4555091115742,0.767552794920606
Pennsylvania,2024-12-14,2025-01-11,6,2024,2060.0,692.3701703728784,1.089382567929074
Puerto Rico,2024-12-14,2025-01-11,6,2024,1249.0,155.04609527643734,1.6
Rhode Island,2024-12-14,2025-01-11,6,2024,69.0,47.4407773906789,0.3681532749656035
South Carolina,2024-12-14,2025-01-11,6,2024,443.0,332.64430223194216,0.2857491003093706
South Dakota,2024-12-14,2025-01-11,6,2024,50.0,34.594322248619946,0.3596394949841244
Tennessee,2024-12-14,2025-01-11,6,2024,684.0,405.3286672817895,0.5222564808247858
Texas,2024-12-14,2025-01-11,6,2024,2054.0,1824.2282834388525,0.1185707819206367
US,2024-12-14,2025-01-11,6,2024,31805.0,16349.156662927571,0.6654174721059345
Utah,2024-12-14,2025-01-11,6,2024,256.0,73.2270796534845,1.241947046403013
Vermont,2024-12-14,2025-01-11,6,2024,35.0,20.74308312476425,0.504223248751845
Virginia,2024-12-14,2025-01-11,6,2024,464.0,631.7095516631757,-0.3079740671216342
Washington,2024-12-14,2025-01-11,6,2024,392.0,582.5903480373929,-0.395389665981523
West Virginia,2024-12-14,2025-01-11,6,2024,144.0,67.14755231820641,0.7550585010168476
Wisconsin,2024-12-14,2025-01-11,6,2024,388.0,263.9375141703815,0.3840853410198388
Wyoming,2024-12-14,2025-01-11,6,2024,62.0,25.409723690739465,0.8694024624340995
Alabama,2024-12-21,2025-01-18,7,2024,488.0,386.407202819746,0.2328861459547733
Alaska,2024-12-21,2025-01-18,7,2024,33.0,34.32065967914893,-0.038107528157778
Arizona,2024-12-21,2025-01-18,7,2024,1077.0,226.91720142066708,1.5538803401337755
Arkansas,2024-12-21,2025-01-18,7,2024,223.0,149.52592206598283,0.3975107428565714
California,2024-12-21,2025-01-18,7,2024,3659.0,1687.583803929529,0.773572955625216
Colorado,2024-12-21,2025-01-18,7,2024,441.0,328.91595173736846,0.2924719517615566
Connecticut,2024-12-21,2025-01-18,7,2024,251.0,178.79681458613314,0.3376016820594669
Delaware,2024-12-21,2025-01-18,7,2024,94.0,61.42526455251529,0.4199068175179281
District of Columbia,2024-12-21,2025-01-18,7,2024,58.0,30.446478887539595,0.6292504260878977
Florida,2024-12-21,2025-01-18,7,2024,2718.0,852.6054370672573,1.1585503750925117
Georgia,2024-12-21,2025-01-18,7,2024,992.0,780.4215919881415,0.2396158493665785
Hawaii,2024-12-21,2025-01-18,7,2024,91.0,52.091107946989496,0.5497791214493417
Idaho,2024-12-21,2025-01-18,7,2024,125.0,91.08183828661274,0.3136041787209178
Illinois,2024-12-21,2025-01-18,7,2024,1383.0,723.3036759932364,0.6475223897534867
Indiana,2024-12-21,2025-01-18,7,2024,542.0,449.5014762847272,0.1867479658992863
Iowa,2024-12-21,2025-01-18,7,2024,246.0,76.85610941500052,1.1545259646769424
Kansas,2024-12-21,2025-01-18,7,2024,200.0,192.0641136846374,0.0402825790616292
Kentucky,2024-12-21,2025-01-18,7,2024,397.0,239.18994752778772,0.5050219469398378
Louisiana,2024-12-21,2025-01-18,7,2024,477.0,341.12861508769936,0.3344239986166197
Maine,2024-12-21,2025-01-18,7,2024,86.0,182.5960968022045,-0.7468301000585731
Maryland,2024-12-21,2025-01-18,7,2024,466.0,253.9780410851265,0.6051518296101026
Massachusetts,2024-12-21,2025-01-18,7,2024,757.0,143.31230271691976,1.6
Michigan,2024-12-21,2025-01-18,7,2024,613.0000000000001,603.2523512262858,0.0160030174229435
Minnesota,2024-12-21,2025-01-18,7,2024,923.0,249.41008699681083,1.305612149693511
Mississippi,2024-12-21,2025-01-18,7,2024,229.0,222.11389093764376,0.0303969461435436
Missouri,2024-12-21,2025-01-18,7,2024,559.0,431.9112681149865,0.2574040002483695
Montana,2024-12-21,2025-01-18,7,2024,80.0,118.76359823885448,-0.3910706304021962
Nebraska,2024-12-21,2025-01-18,7,2024,128.0,101.57047710955172,0.2292622605025061
Nevada,2024-12-21,2025-01-18,7,2024,190.0,145.70880314990626,0.2638237368596039
New Hampshire,2024-12-21,2025-01-18,7,2024,86.0,34.659272978348184,0.8918988940228152
New Jersey,2024-12-21,2025-01-18,7,2024,1259.0,549.8761670914895,0.8273569581716131
New Mexico,2024-12-21,2025-01-18,7,2024,251.0,153.39743529946688,0.4898990608134559
New York,2024-12-21,2025-01-18,7,2024,2617.0,861.607381130945,1.110206305451829
North Carolina,2024-12-21,2025-01-18,7,2024,1109.0,1079.9385269064865,0.0265303451606691
North Dakota,2024-12-21,2025-01-18,7,2024,61.0,29.749662492919494,0.7012553666928163
Ohio,2024-12-21,2025-01-18,7,2024,1148.0,286.76278701068645,1.3845107933168563
Oklahoma,2024-12-21,2025-01-18,7,2024,439.0,439.81323597674543,-0.0018465576460666
Oregon,2024-12-21,2025-01-18,7,2024,290.0,286.7708010621107,0.0111589335215196
Pennsylvania,2024-12-21,2025-01-18,7,2024,2483.0,848.3120812586424,1.073198737408445
Puerto Rico,2024-12-21,2025-01-18,7,2024,643.0000000000001,163.40819494135263,1.3653463971494857
Rhode Island,2024-12-21,2025-01-18,7,2024,107.0,46.630291014272935,0.8186623024356603
South Carolina,2024-12-21,2025-01-18,7,2024,642.0,416.5189401765881,0.4318148152832739
South Dakota,2024-12-21,2025-01-18,7,2024,55.0,45.82609263785318,0.1789111081795771
Tennessee,2024-12-21,2025-01-18,7,2024,570.0,478.34138434762167,0.1749761639095908
Texas,2024-12-21,2025-01-18,7,2024,2445.0,2197.0514021154795,0.10688279569918
US,2024-12-21,2025-01-18,7,2024,33638.0,14457.280903755389,0.8444187848077451
Utah,2024-12-21,2025-01-18,7,2024,199.0,128.42191220600446,0.4352396618310008
Vermont,2024-12-21,2025-01-18,7,2024,41.0,34.286378891575964,0.1741725959041464
Virginia,2024-12-21,2025-01-18,7,2024,493.0,710.0081845483408,-0.3641484238688113
Washington,2024-12-21,2025-01-18,7,2024,360.0,554.760776803747,-0.4314599857831469
West Virginia,2024-12-21,2025-01-18,7,2024,133.0,99.42103924277768,0.2884680604357656
Wisconsin,2024-12-21,2025-01-18,7,2024,593.0,197.0506116159676,1.0983567071098008
Wyoming,2024-12-21,2025-01-18,7,2024,84.0,18.12996981211195,1.491395051078504
Alabama,2024-12-28,2025-01-25,8,2024,626.0,367.6069784327192,0.5312155633118447
Alaska,2024-12-28,2025-01-25,8,2024,29.0,25.196829839511476,0.1355589767079408
Arizona,2024-12-28,2025-01-25,8,2024,999.0,445.677671743868,0.8059180367762657
Arkansas,2024-12-28,2025-01-25,8,2024,388.0,386.87537714418295,0.0028952485160322
California,2024-12-28,2025-01-25,8,2024,4076.0,1556.0145520965389,0.962591184788378
Colorado,2024-12-28,2025-01-25,8,2024,456.0,248.47209682887035,0.6053363183140164
Connecticut,2024-12-28,2025-01-25,8,2024,385.0,197.80502384332465,0.6635128047199865
Delaware,2024-12-28,2025-01-25,8,2024,117.0,48.56542511601938,0.8673911080778223
District of Columbia,2024-12-28,2025-01-25,8,2024,207.0,48.59401392769775,1.4336679401952686
Florida,2024-12-28,2025-01-25,8,2024,3255.0,909.3903316915482,1.2743812836534731
Georgia,2024-12-28,2025-01-25,8,2024,1195.0,551.9933288539604,0.7713919966162326
Hawaii,2024-12-28,2025-01-25,8,2024,88.0,86.84432033915677,0.0130702089914782
Idaho,2024-12-28,2025-01-25,8,2024,105.0,52.66809039487853,0.6806204890504883
Illinois,2024-12-28,2025-01-25,8,2024,1728.0,642.5456538226919,0.9883055150522564
Indiana,2024-12-28,2025-01-25,8,2024,788.0,640.6257208444135,0.2067611764991941
Iowa,2024-12-28,2025-01-25,8,2024,304.0,140.43574538182708,0.7684662588985454
Kansas,2024-12-28,2025-01-25,8,2024,216.0,200.1111565602564,0.0760395806266078
Kentucky,2024-12-28,2025-01-25,8,2024,439.0,270.73456991197656,0.4819489829757666
Louisiana,2024-12-28,2025-01-25,8,2024,521.0,243.1960185115403,0.7596963305504962
Maine,2024-12-28,2025-01-25,8,2024,109.0,188.42966216569044,-0.54353741392059
Maryland,2024-12-28,2025-01-25,8,2024,611.0,258.36796469983216,0.8584845159440668
Massachusetts,2024-12-28,2025-01-25,8,2024,991.0,224.1769391342624,1.4828366179756172
Michigan,2024-12-28,2025-01-25,8,2024,992.0,716.9345014648059,0.3243523227446943
Minnesota,2024-12-28,2025-01-25,8,2024,925.0,163.94707338359763,1.6
Mississippi,2024-12-28,2025-01-25,8,2024,323.0,382.521533720368,-0.1686522539480348
Missouri,2024-12-28,2025-01-25,8,2024,655.0,301.223056216611,0.7749954474538159
Montana,2024-12-28,2025-01-25,8,2024,68.0,96.71011113582564,-0.3478985407631718
Nebraska,2024-12-28,2025-01-25,8,2024,182.0,108.42227555704883,0.5142716678852581
Nevada,2024-12-28,2025-01-25,8,2024,196.0,141.30806240727895,0.3252095674307389
New Hampshire,2024-12-28,2025-01-25,8,2024,144.0,41.29314191337726,1.232108799220177
New Jersey,2024-12-28,2025-01-25,8,2024,1591.0,432.3024732864765,1.3013103296514998
New Mexico,2024-12-28,2025-01-25,8,2024,196.0,39.75525539915604,1.5756189305161712
New York,2024-12-28,2025-01-25,8,2024,2931.0,1216.758556497927,0.8786728638630095
North Carolina,2024-12-28,2025-01-25,8,2024,1582.0,839.0842006296164,0.633574934222449
North Dakota,2024-12-28,2025-01-25,8,2024,89.0,41.91361938797527,0.7406204265275043
Ohio,2024-12-28,2025-01-25,8,2024,1735.0,679.4417962340331,0.9365966076698752
Oklahoma,2024-12-28,2025-01-25,8,2024,692.0,426.1824271260024,0.4838188473946614
Oregon,2024-12-28,2025-01-25,8,2024,277.0,166.37921940199828,0.5073591007244671
Pennsylvania,2024-12-28,2025-01-25,8,2024,3182.0,969.708108697324,1.1875536131452895
Puerto Rico,2024-12-28,2025-01-25,8,2024,505.0,207.757692629548,0.8853624553154891
Rhode Island,2024-12-28,2025-01-25,8,2024,114.0,44.28548919298042,0.9319454740556457
South Carolina,2024-12-28,2025-01-25,8,2024,833.0,414.0837307158775,0.6977531417178628
South Dakota,2024-12-28,2025-01-25,8,2024,88.0,42.351817084267225,0.7192877507919717
Tennessee,2024-12-28,2025-01-25,8,2024,646.0,404.9984894834416,0.4659968553902232
Texas,2024-12-28,2025-01-25,8,2024,3319.0,1936.4600535905693,0.5385869183972174
US,2024-12-28,2025-01-25,8,2024,41354.0,11695.669746070434,1.262889168944982
Utah,2024-12-28,2025-01-25,8,2024,185.0,158.90282427553365,0.1511803912679665
Vermont,2024-12-28,2025-01-25,8,2024,58.0,33.04152185000368,0.5499564335029703
Virginia,2024-12-28,2025-01-25,8,2024,685.0,585.1088322546698,0.1573721348216938
Washington,2024-12-28,2025-01-25,8,2024,417.0,440.1777993731438,-0.0539665348513525
West Virginia,2024-12-28,2025-01-25,8,2024,160.0,141.68183766557618,0.1207871249469398
Wisconsin,2024-12-28,2025-01-25,8,2024,857.0,237.8983464822359,1.2785659665604951
Wyoming,2024-12-28,2025-01-25,8,2024,89.0,27.73701791065656,1.1416235560004138
Alabama,2025-01-04,2025-02-01,9,2024,734.0,287.3712872829025,0.935621657416787
Alaska,2025-01-04,2025-02-01,9,2024,30.0,32.46699027193938,-0.0765723835378842
Arizona,2025-01-04,2025-02-01,9,2024,836.0,528.2110026655719,0.4584368473356086
Arkansas,2025-01-04,2025-02-01,9,2024,551.0,455.2655643496898,0.1904730283190954
California,2025-01-04,2025-02-01,9,2024,4576.0,1815.395444543788,0.9241897493917072
Colorado,2025-01-04,2025-02-01,9,2024,543.0,242.738937353918,0.8028515232226212
Connecticut,2025-01-04,2025-02-01,9,2024,493.0,187.23558265777683,0.9648412395880568
Delaware,2025-01-04,2025-02-01,9,2024,198.0,55.4518164594253,1.2599173564459027
District of Columbia,2025-01-04,2025-02-01,9,2024,197.0,29.752148262269834,1.6
Florida,2025-01-04,2025-02-01,9,2024,3800.0,820.9843517971773,1.5312981108573638
Georgia,2025-01-04,2025-02-01,9,2024,1373.0,637.1016565822181,0.7669838657944252
Hawaii,2025-01-04,2025-02-01,9,2024,70.0,118.44172308127436,-0.5201487024190703
Idaho,2025-01-04,2025-02-01,9,2024,162.0,51.89248064287018,1.1254890149026582
Illinois,2025-01-04,2025-02-01,9,2024,2146.0,759.6393713145412,1.0376674402289838
Indiana,2025-01-04,2025-02-01,9,2024,1295.0,563.0764247810102,0.8318481296632552
Iowa,2025-01-04,2025-02-01,9,2024,457.0,125.74951018115856,1.2846564060988133
Kansas,2025-01-04,2025-02-01,9,2024,390.0,154.23380709833498,0.9237751467157428
Kentucky,2025-01-04,2025-02-01,9,2024,741.0,305.95326689808184,0.882653732255279
Louisiana,2025-01-04,2025-02-01,9,2024,620.0,188.1666965475297,1.1887024632855336
Maine,2025-01-04,2025-02-01,9,2024,151.0,230.6791923118856,-0.4214731021221283
Maryland,2025-01-04,2025-02-01,9,2024,810.0,262.2902554595388,1.1250109975667568
Massachusetts,2025-01-04,2025-02-01,9,2024,1347.0,373.2998473619149,1.2813200843580654
Michigan,2025-01-04,2025-02-01,9,2024,1379.0,747.8954333102474,0.6112394127777234
Minnesota,2025-01-04,2025-02-01,9,2024,881.0,239.69612722275693,1.2986568009909236
Mississippi,2025-01-04,2025-02-01,9,2024,537.0,262.74010471562406,0.7128943937411938
Missouri,2025-01-04,2025-02-01,9,2024,1039.0,760.7592613314206,0.3113454163764304
Montana,2025-01-04,2025-02-01,9,2024,109.0,108.72566750041628,0.0024970468425351
Nebraska,2025-01-04,2025-02-01,9,2024,308.0,73.39933519670456,1.4238942706267863
Nevada,2025-01-04,2025-02-01,9,2024,178.0,117.76920377389384,0.4102036600099401
New Hampshire,2025-01-04,2025-02-01,9,2024,174.0,39.24653828226761,1.46976197916712
New Jersey,2025-01-04,2025-02-01,9,2024,1794.0,357.01664115719814,1.6
New Mexico,2025-01-04,2025-02-01,9,2024,214.0,59.22239733324328,1.2725936962808806
New York,2025-01-04,2025-02-01,9,2024,3128.0,1107.5207928102543,1.0376869571788268
North Carolina,2025-01-04,2025-02-01,9,2024,2082.0,717.6086132007691,1.0642475805682627
North Dakota,2025-01-04,2025-02-01,9,2024,104.0,53.10578543849636,0.6630192303093048
Ohio,2025-01-04,2025-02-01,9,2024,2523.0,535.9065438646227,1.5477761780695252
Oklahoma,2025-01-04,2025-02-01,9,2024,1114.0,374.7613043019164,1.0876555710778302
Oregon,2025-01-04,2025-02-01,9,2024,500.0,120.78921176191768,1.4143143231151916
Pennsylvania,2025-01-04,2025-02-01,9,2024,3853.0,1132.9037866949093,1.2234452124704696
Puerto Rico,2025-01-04,2025-02-01,9,2024,348.00000000000006,311.7225887326159,0.1097554226354144
Rhode Island,2025-01-04,2025-02-01,9,2024,173.0,26.53213640699541,1.6
South Carolina,2025-01-04,2025-02-01,9,2024,1287.0,436.7670710831397,1.0791589389243006
South Dakota,2025-01-04,2025-02-01,9,2024,139.0,30.38334565456219,1.4953650635701172
Tennessee,2025-01-04,2025-02-01,9,2024,944.0,447.1157395323854,0.7461333812741389
Texas,2025-01-04,2025-02-01,9,2024,4729.0,1972.591482911835,0.8740702317889433
US,2025-01-04,2025-02-01,9,2024,52464.0,21507.087268023035,0.8917172642026152
Utah,2025-01-04,2025-02-01,9,2024,195.0,189.6790667805092,0.0275229230714382
Vermont,2025-01-04,2025-02-01,9,2024,84.0,61.04709981594633,0.3147574854010591
Virginia,2025-01-04,2025-02-01,9,2024,1083.0,757.4948213362911,0.3570772107408499
Washington,2025-01-04,2025-02-01,9,2024,602.0,367.6616818489702,0.4920378246097527
West Virginia,2025-01-04,2025-02-01,9,2024,267.0,134.92696711390315,0.6788692455298619
Wisconsin,2025-01-04,2025-02-01,9,2024,1068.0,366.4035390407005,1.0680181056265583
Wyoming,2025-01-04,2025-02-01,9,2024,102.0,33.64912194161161,1.089456603705237
Alabama,2025-01-11,2025-02-08,10,2024,660.0,188.77341820279725,1.2479230151025629
Alaska,2025-01-11,2025-02-08,10,2024,26.0,33.71759628322663,-0.2514097899173237
Arizona,2025-01-11,2025-02-08,10,2024,836.0,595.5825882636435,0.3386063837766473
Arkansas,2025-01-11,2025-02-08,10,2024,752.0,407.5279393709886,0.6115049208056496
California,2025-01-11,2025-02-08,10,2024,3662.0,1671.6613765409215,0.783866487215322
Colorado,2025-01-11,2025-02-08,10,2024,622.0,227.82589889313323,1.0015850712248255
Connecticut,2025-01-11,2025-02-08,10,2024,538.0,158.77934313405376,1.2159218129284302
Delaware,2025-01-11,2025-02-08,10,2024,231.0,58.03972343861504,1.3685268756903648
District of Columbia,2025-01-11,2025-02-08,10,2024,259.0,28.910995793640996,1.6
Florida,2025-01-11,2025-02-08,10,2024,3362.0,982.9967483600468,1.2289661192056238
Georgia,2025-01-11,2025-02-08,10,2024,1301.0,549.6971080431006,0.8604718779336951
Hawaii,2025-01-11,2025-02-08,10,2024,83.0,194.77222201155715,-0.8461350519933948
Idaho,2025-01-11,2025-02-08,10,2024,175.0,45.46164324880823,1.3318568992122723
Illinois,2025-01-11,2025-02-08,10,2024,2369.0,731.3672089506722,1.1743631943809936
Indiana,2025-01-11,2025-02-08,10,2024,1711.0,256.47942698097563,1.6
Iowa,2025-01-11,2025-02-08,10,2024,607.0,80.94548775481594,1.6
Kansas,2025-01-11,2025-02-08,10,2024,483.0,157.36205628544616,1.1172009996839565
Kentucky,2025-01-11,2025-02-08,10,2024,1196.0,254.14387594898,1.5457461001037052
Louisiana,2025-01-11,2025-02-08,10,2024,494.0,196.501470372382,0.9188117333317738
Maine,2025-01-11,2025-02-08,10,2024,205.0,161.12921607671962,0.2394825213918272
Maryland,2025-01-11,2025-02-08,10,2024,1086.0,241.8097770348496,1.4988985608930134
Massachusetts,2025-01-11,2025-02-08,10,2024,1637.0,234.84716867072368,1.6
Michigan,2025-01-11,2025-02-08,10,2024,1701.0,705.3872996946972,0.8793956389198341
Minnesota,2025-01-11,2025-02-08,10,2024,699.0,231.22170052224027,1.1033878139782365
Mississippi,2025-01-11,2025-02-08,10,2024,467.0,251.95470168165411,0.6152578679570944
Missouri,2025-01-11,2025-02-08,10,2024,1335.0,612.2659507928292,0.7786366610348114
Montana,2025-01-11,2025-02-08,10,2024,161.0,118.55957771568136,0.3037815298094903
Nebraska,2025-01-11,2025-02-08,10,2024,319.0,75.21094204412793,1.434815947030513
Nevada,2025-01-11,2025-02-08,10,2024,222.0,71.83364995923736,1.1189936983356166
New Hampshire,2025-01-11,2025-02-08,10,2024,203.0,29.00614351597058,1.6
New Jersey,2025-01-11,2025-02-08,10,2024,1888.0,414.9252832690633,1.5132972308978996
New Mexico,2025-01-11,2025-02-08,10,2024,215.0,74.61353215711458,1.0496431437294618
New York,2025-01-11,2025-02-08,10,2024,2942.0,758.9811772926868,1.3538910819799457
North Carolina,2025-01-11,2025-02-08,10,2024,2280.0,505.1884890657015,1.5054601143258317
North Dakota,2025-01-11,2025-02-08,10,2024,127.0,59.64234280374127,0.7470368887054581
Ohio,2025-01-11,2025-02-08,10,2024,3269.0,450.2182412729305,1.6
Oklahoma,2025-01-11,2025-02-08,10,2024,1076.0,218.0171884525705,1.5927844643349625
Oregon,2025-01-11,2025-02-08,10,2024,566.0,111.27571243705827,1.6
Pennsylvania,2025-01-11,2025-02-08,10,2024,4358.0,1378.3942741455303,1.1505982022244945
Puerto Rico,2025-01-11,2025-02-08,10,2024,251.0,555.2512103144245,-0.7917909218128161
Rhode Island,2025-01-11,2025-02-08,10,2024,202.0,15.889431644175438,1.6
South Carolina,2025-01-11,2025-02-08,10,2024,1241.0,392.7257263307205,1.1488237216679045
South Dakota,2025-01-11,2025-02-08,10,2024,207.0,24.656593837978228,1.6
Tennessee,2025-01-11,2025-02-08,10,2024,1067.0,243.69491554270667,1.473530827617151
Texas,2025-01-11,2025-02-08,10,2024,4261.0,1369.3108191391984,1.134700944284611
US,2025-01-11,2025-02-08,10,2024,55483.0,22192.54475371708,0.9162932211661888
Utah,2025-01-11,2025-02-08,10,2024,218.0,182.39872300537195,0.1774091329116602
Vermont,2025-01-11,2025-02-08,10,2024,134.0,54.79842900354112,0.8835290635059003
Virginia,2025-01-11,2025-02-08,10,2024,1315.0,813.836559125531,0.4793645597056937
Washington,2025-01-11,2025-02-08,10,2024,747.0,335.32850947777774,0.7993145888761406
West Virginia,2025-01-11,2025-02-08,10,2024,458.0,101.67644441377512,1.4974674824934002
Wisconsin,2025-01-11,2025-02-08,10,2024,1153.0,273.7743680644052,1.435039165945022
Wyoming,2025-01-11,2025-02-08,10,2024,106.0,27.59431359361228,1.3196209618026606
Alabama,2025-01-18,2025-02-15,11,2024,415.0,139.26821739525633,1.0871288319924393
Alaska,2025-01-18,2025-02-15,11,2024,53.0,32.15131340035433,0.4879017107970602
Arizona,2025-01-18,2025-02-15,11,2024,711.0,684.497829609912,0.0379325785562496
Arkansas,2025-01-18,2025-02-15,11,2024,543.0,360.10547216826114,0.4097791645243482
California,2025-01-18,2025-02-15,11,2024,2785.0,2018.14566538506,0.3219323913361602
Colorado,2025-01-18,2025-02-15,11,2024,583.0,254.80238124601263,0.8254957847119089
Connecticut,2025-01-18,2025-02-15,11,2024,499.0,90.79803265611234,1.6
Delaware,2025-01-18,2025-02-15,11,2024,230.0,38.18029087522528,1.6
District of Columbia,2025-01-18,2025-02-15,11,2024,82.99999999999997,14.263204469888604,1.6
Florida,2025-01-18,2025-02-15,11,2024,2619.0,708.743260815641,1.306026296599461
Georgia,2025-01-18,2025-02-15,11,2024,734.0,558.5061618823038,0.2728159583270351
Hawaii,2025-01-18,2025-02-15,11,2024,79.0,84.65259297514143,-0.0682728637202085
Idaho,2025-01-18,2025-02-15,11,2024,152.0,34.02160551361965,1.474472749965401
Illinois,2025-01-18,2025-02-15,11,2024,2064.0,708.8877608652859,1.0677786311445816
Indiana,2025-01-18,2025-02-15,11,2024,1717.0,211.61806278365123,1.6
Iowa,2025-01-18,2025-02-15,11,2024,516.0,69.11836311264364,1.6
Kansas,2025-01-18,2025-02-15,11,2024,519.0,114.06251135456036,1.508353253900505
Kentucky,2025-01-18,2025-02-15,11,2024,1203.0,334.9968882532445,1.2763027270995044
Louisiana,2025-01-18,2025-02-15,11,2024,387.0,103.72901531643694,1.3096291319979834
Maine,2025-01-18,2025-02-15,11,2024,267.0,87.25340179877006,1.1107747381455333
Maryland,2025-01-18,2025-02-15,11,2024,1081.0,182.68204774541607,1.6
Massachusetts,2025-01-18,2025-02-15,11,2024,1522.0,143.15036833398474,1.6
Michigan,2025-01-18,2025-02-15,11,2024,1800.0,691.0566383831267,0.9564295455331396
Minnesota,2025-01-18,2025-02-15,11,2024,499.0,157.24668321046877,1.1504529967931054
Mississippi,2025-01-18,2025-02-15,11,2024,265.0,143.1561743781039,0.6125990526065896
Missouri,2025-01-18,2025-02-15,11,2024,1425.0,565.053375849709,0.923940223595971
Montana,2025-01-18,2025-02-15,11,2024,159.0,79.87343030976714,0.6822884714447985
Nebraska,2025-01-18,2025-02-15,11,2024,311.0,61.44559830183162,1.6
Nevada,2025-01-18,2025-02-15,11,2024,147.00000000000003,40.86214574690052,1.2628302979811683
New Hampshire,2025-01-18,2025-02-15,11,2024,205.0,28.219481074694883,1.6
New Jersey,2025-01-18,2025-02-15,11,2024,1517.0,336.93217721704866,1.5023037417284488
New Mexico,2025-01-18,2025-02-15,11,2024,248.0,87.9641035656023,1.0292199388158512
New York,2025-01-18,2025-02-15,11,2024,2492.0,709.9238442433364,1.2546767702259505
