location,horizon,forecast_date,target_date,week_of_season,season_year,actual,predicted,residual_log
Iowa,1,2025-01-11,2025-01-18,10,2024,246.0,211.0295565148276,0.1526626541509124
Kansas,1,2025-01-11,2025-01-18,10,2024,200.0,381.9643138639602,-0.6446369014905624
Kentucky,1,2025-01-11,2025-01-18,10,2024,397.0,640.7913711278215,-0.4778112785016555
Louisiana,1,2025-01-11,2025-01-18,10,2024,477.0,690.9077215687116,-0.3698418639000351
Maine,1,2025-01-11,2025-01-18,10,2024,86.0,102.82125872126744,-0.1767626357440859
Maryland,1,2025-01-11,2025-01-18,10,2024,466.0,354.7677639502616,0.2720510881430238
Massachusetts,1,2025-01-11,2025-01-18,10,2024,757.0,569.132188266863,0.2848151424604568
Michigan,1,2025-01-11,2025-01-18,10,2024,613.0000000000001,692.3550708075478,-0.1215473075149153
Minnesota,1,2025-01-11,2025-01-18,10,2024,923.0,861.1542864490032,0.0692778303944097
Mississippi,1,2025-01-11,2025-01-18,10,2024,229.0,275.76530143338,-0.1850905508693063
Missouri,1,2025-01-11,2025-01-18,10,2024,559.0,802.6928337379343,-0.361280364861364
Montana,1,2025-01-11,2025-01-18,10,2024,80.0,71.92179146724385,0.1050616375932138
Nebraska,1,2025-01-11,2025-01-18,10,2024,128.0,215.90353617019863,-0.5196403165664698
Nevada,1,2025-01-11,2025-01-18,10,2024,190.0,397.618518411969,-0.7357314372880408
New Hampshire,1,2025-01-11,2025-01-18,10,2024,86.0,115.64477156874418,-0.2932250572802148
New Jersey,1,2025-01-11,2025-01-18,10,2024,1259.0,1288.0236435969043,-0.0227733454141949
New Mexico,1,2025-01-11,2025-01-18,10,2024,251.0,301.8799729516396,-0.1839075106457013
New York,1,2025-01-11,2025-01-18,10,2024,2617.0,2546.738948234153,0.0272043886237902
North Carolina,1,2025-01-11,2025-01-18,10,2024,1109.0,947.1692667410408,0.1575822565751643
North Dakota,1,2025-01-11,2025-01-18,10,2024,61.0,53.003332669385145,0.1380886242854524
Ohio,1,2025-01-11,2025-01-18,10,2024,1148.0,1425.2159655265964,-0.2161327601341973
Oklahoma,1,2025-01-11,2025-01-18,10,2024,439.0,415.6048884793174,0.0546364639264425
Oregon,1,2025-01-11,2025-01-18,10,2024,290.0,498.3973666345033,-0.5400788376016132
Pennsylvania,1,2025-01-11,2025-01-18,10,2024,2483.0,2189.048353675392,0.1259465411827358
Puerto Rico,1,2025-01-11,2025-01-18,10,2024,643.0000000000001,912.0739800724858,-0.3491181808601196
Rhode Island,1,2025-01-11,2025-01-18,10,2024,107.0,97.81223351941078,0.088909808988923
South Carolina,1,2025-01-11,2025-01-18,10,2024,642.0,550.1154324673354,0.154200440715039
South Dakota,1,2025-01-11,2025-01-18,10,2024,55.0,49.52869798611512,0.1028102389092615
Tennessee,1,2025-01-11,2025-01-18,10,2024,570.0,996.7705018617152,-0.5581340821566521
Texas,1,2025-01-11,2025-01-18,10,2024,2445.0,2562.9622638673536,-0.0470997840046978
US,1,2025-01-11,2025-01-18,10,2024,33638.0,43233.83729707894,-0.2509604810360457
Utah,1,2025-01-11,2025-01-18,10,2024,199.0,383.2087323139823,-0.6528686120913321
Vermont,1,2025-01-11,2025-01-18,10,2024,41.0,36.14461519849908,0.1228508051760073
Virginia,1,2025-01-11,2025-01-18,10,2024,493.0,743.3599607700637,-0.4099892188821945
Washington,1,2025-01-11,2025-01-18,10,2024,360.0,529.0739529786159,-0.3841385724012518
West Virginia,1,2025-01-11,2025-01-18,10,2024,133.0,208.5313964903444,-0.4470337920985319
Wisconsin,1,2025-01-11,2025-01-18,10,2024,593.0,392.77112254545824,0.4111094861017266
Wyoming,1,2025-01-11,2025-01-18,10,2024,84.0,125.75000838065968,-0.3995654521005765
Alabama,1,2025-01-18,2025-01-25,11,2024,626.0,372.7677833383187,0.517311836221646
Alaska,1,2025-01-18,2025-01-25,11,2024,29.0,51.84306766337204,-0.5661291520102849
Arizona,1,2025-01-18,2025-01-25,11,2024,999.0,1507.0336064123514,-0.4108065547567792
Arkansas,1,2025-01-18,2025-01-25,11,2024,388.0,171.23417171294614,0.8147243293086541
California,1,2025-01-18,2025-01-25,11,2024,4076.0,3323.17450779261,0.2041400488860318
Colorado,1,2025-01-18,2025-01-25,11,2024,456.0,480.9949608935772,-0.0532502685241054
Connecticut,1,2025-01-18,2025-01-25,11,2024,385.0,278.81043668482783,0.3217250074114854
Delaware,1,2025-01-18,2025-01-25,11,2024,117.0,115.1408218247242,0.0158811883910869
District of Columbia,1,2025-01-18,2025-01-25,11,2024,207.0,35.63303807024596,1.6
Florida,1,2025-01-18,2025-01-25,11,2024,3255.0,2209.0404254927,0.3874886406997859
Georgia,1,2025-01-18,2025-01-25,11,2024,1195.0,769.4154475561712,0.4398080228827083
Hawaii,1,2025-01-18,2025-01-25,11,2024,88.0,125.48860809892484,-0.3515158798263265
Idaho,1,2025-01-18,2025-01-25,11,2024,105.0,132.0651710697806,-0.2273999221384128
Illinois,1,2025-01-18,2025-01-25,11,2024,1728.0,1235.9776968156214,0.3348721435134747
Indiana,1,2025-01-18,2025-01-25,11,2024,788.0,466.3773443766754,0.5236293715105207
Iowa,1,2025-01-18,2025-01-25,11,2024,304.0,288.6940951146736,0.0514862547989904
Kansas,1,2025-01-18,2025-01-25,11,2024,216.0,215.6895315729618,0.0014317545500741
Kentucky,1,2025-01-18,2025-01-25,11,2024,439.0,296.13284327929927,0.3925954043424893
Louisiana,1,2025-01-18,2025-01-25,11,2024,521.0,331.3310092096631,0.4515360999644278
Maine,1,2025-01-18,2025-01-25,11,2024,109.0,96.43951318565196,0.1212485578854698
Maryland,1,2025-01-18,2025-01-25,11,2024,611.0,360.1484042638284,0.5274433165111008
Massachusetts,1,2025-01-18,2025-01-25,11,2024,991.0,582.1436698135533,0.5312895193665472
Michigan,1,2025-01-18,2025-01-25,11,2024,992.0,789.074543685706,0.2286033639398148
Minnesota,1,2025-01-18,2025-01-25,11,2024,925.0,820.9847409470333,0.1191524030870772
Mississippi,1,2025-01-18,2025-01-25,11,2024,323.0,187.93968256974787,0.5393156915112476
Missouri,1,2025-01-18,2025-01-25,11,2024,655.0,633.5044615177549,0.0333164702655022
Montana,1,2025-01-18,2025-01-25,11,2024,68.0,64.22760518195692,0.0562237329086041
Nebraska,1,2025-01-18,2025-01-25,11,2024,182.0,187.49538621183035,-0.0295873774172816
Nevada,1,2025-01-18,2025-01-25,11,2024,196.0,248.47930387650425,-0.2361722326182382
New Hampshire,1,2025-01-18,2025-01-25,11,2024,144.0,93.01996497820248,0.4332265893177194
New Jersey,1,2025-01-18,2025-01-25,11,2024,1591.0,1022.2420070363146,0.4420150624121275
New Mexico,1,2025-01-18,2025-01-25,11,2024,196.0,238.9631215468679,-0.1972815225756781
New York,1,2025-01-18,2025-01-25,11,2024,2931.0,2204.307845513684,0.2848176723926494
North Carolina,1,2025-01-18,2025-01-25,11,2024,1582.0,818.7245116530838,0.6581087374690657
North Dakota,1,2025-01-18,2025-01-25,11,2024,89.0,49.6925966004325,0.5740297940557286
Ohio,1,2025-01-18,2025-01-25,11,2024,1735.0,985.1681232729392,0.5655120447341071
Oklahoma,1,2025-01-18,2025-01-25,11,2024,692.0,316.7727079113468,0.7796936269646251
Oregon,1,2025-01-18,2025-01-25,11,2024,277.0,247.1289830348556,0.1136724098445993
Pennsylvania,1,2025-01-18,2025-01-25,11,2024,3182.0,2095.785607242057,0.4174186394503758
Puerto Rico,1,2025-01-18,2025-01-25,11,2024,505.0,1214.7841936253806,-0.8766079051410172
Rhode Island,1,2025-01-18,2025-01-25,11,2024,114.0,70.66237569371451,0.472966264737412
South Carolina,1,2025-01-18,2025-01-25,11,2024,833.0,361.8202935095263,0.8323257498785681
South Dakota,1,2025-01-18,2025-01-25,11,2024,88.0,51.667985515993394,0.5246285842439016
Tennessee,1,2025-01-18,2025-01-25,11,2024,646.0,629.1177305917927,0.0264396186188582
Texas,1,2025-01-18,2025-01-25,11,2024,3319.0,2088.312844112475,0.4631295537338697
US,1,2025-01-18,2025-01-25,11,2024,41354.0,27049.70226811002,0.4244803663358869
Utah,1,2025-01-18,2025-01-25,11,2024,185.0,260.8982696231485,-0.342209470765078
Vermont,1,2025-01-18,2025-01-25,11,2024,58.0,36.59262126329662,0.4507296557654778
Virginia,1,2025-01-18,2025-01-25,11,2024,685.0,376.5265941785197,0.5972366133631413
Washington,1,2025-01-18,2025-01-25,11,2024,417.0,369.8115499517767,0.1197874505809064
West Virginia,1,2025-01-18,2025-01-25,11,2024,160.0,126.913857099249,0.2300473190373377
Wisconsin,1,2025-01-18,2025-01-25,11,2024,857.0,393.40216994262994,0.7772329748916817
Wyoming,1,2025-01-18,2025-01-25,11,2024,89.0,60.61222177596842,0.3789494140165175
Alabama,1,2025-01-25,2025-02-01,12,2024,734.0,483.9844225195376,0.4157537273075808
Alaska,1,2025-01-25,2025-02-01,12,2024,30.0,32.58550659704754,-0.080107418146941
Arizona,1,2025-01-25,2025-02-01,12,2024,836.0,1080.4561584453295,-0.2562396363522623
Arkansas,1,2025-01-25,2025-02-01,12,2024,551.0,217.82920228732925,0.9252565189708076
California,1,2025-01-25,2025-02-01,12,2024,4576.0,3673.169862231283,0.219716542351426
Colorado,1,2025-01-25,2025-02-01,12,2024,543.0,421.9247569614805,0.2517549631557898
Connecticut,1,2025-01-25,2025-02-01,12,2024,493.0,267.50339809180923,0.6096719474836716
Delaware,1,2025-01-25,2025-02-01,12,2024,198.0,99.62037587007347,0.6819500441279125
District of Columbia,1,2025-01-25,2025-02-01,12,2024,197.0,49.3409335545661,1.3694484961739004
Florida,1,2025-01-25,2025-02-01,12,2024,3800.0,2504.5285852742986,0.4167644656446549
Georgia,1,2025-01-25,2025-02-01,12,2024,1373.0,912.2774316189676,0.4084417701980722
Hawaii,1,2025-01-25,2025-02-01,12,2024,70.0,101.7403504787512,-0.369525059309403
Idaho,1,2025-01-25,2025-02-01,12,2024,162.0,123.25457966453138,0.2714176780422273
Illinois,1,2025-01-25,2025-02-01,12,2024,2146.0,1249.9338007645902,0.5401812058667108
Indiana,1,2025-01-25,2025-02-01,12,2024,1295.0,497.4461479882583,0.9555423214535904
Iowa,1,2025-01-25,2025-02-01,12,2024,457.0,257.11755983982533,0.5734540446793872
Kansas,1,2025-01-25,2025-02-01,12,2024,390.0,180.54811238899893,0.7671868593754425
Kentucky,1,2025-01-25,2025-02-01,12,2024,741.0,409.3481138287905,0.5923433855959717
Louisiana,1,2025-01-25,2025-02-01,12,2024,620.0,437.8462027892597,0.3471820655720492
Maine,1,2025-01-25,2025-02-01,12,2024,151.0,84.67723978183568,0.5732933106571343
Maryland,1,2025-01-25,2025-02-01,12,2024,810.0,410.23502187463737,0.6791031736726172
Massachusetts,1,2025-01-25,2025-02-01,12,2024,1347.0,730.2822157117118,0.6115778382224732
Michigan,1,2025-01-25,2025-02-01,12,2024,1379.0,642.2061604774931,0.7633734824755622
Minnesota,1,2025-01-25,2025-02-01,12,2024,881.0,844.779393380544,0.0419334947310945
Mississippi,1,2025-01-25,2025-02-01,12,2024,537.0,216.07693219978165,0.9076067431846376
Missouri,1,2025-01-25,2025-02-01,12,2024,1039.0,537.7374155889463,0.6577477095258741
Montana,1,2025-01-25,2025-02-01,12,2024,109.0,73.1599896498035,0.3942555841005832
Nebraska,1,2025-01-25,2025-02-01,12,2024,308.0,136.69229756606384,0.8083198090670374
Nevada,1,2025-01-25,2025-02-01,12,2024,178.0,182.8169516116052,-0.0265546284004285
New Hampshire,1,2025-01-25,2025-02-01,12,2024,174.0,89.13997457611848,0.6634222387098818
New Jersey,1,2025-01-25,2025-02-01,12,2024,1794.0,1201.05840109292,0.4009696004077501
New Mexico,1,2025-01-25,2025-02-01,12,2024,214.0,232.5210585607384,-0.0826342314703509
New York,1,2025-01-25,2025-02-01,12,2024,3128.0,2518.7114703798343,0.2165690655995851
North Carolina,1,2025-01-25,2025-02-01,12,2024,2082.0,1075.0573505599502,0.6605054021827188
North Dakota,1,2025-01-25,2025-02-01,12,2024,104.0,58.99496434073557,0.5596997191119524
Ohio,1,2025-01-25,2025-02-01,12,2024,2523.0,1007.8740520778784,0.9170100356003285
Oklahoma,1,2025-01-25,2025-02-01,12,2024,1114.0,438.1399176017202,0.9317916026886062
Oregon,1,2025-01-25,2025-02-01,12,2024,500.0,217.514401275772,0.8297541789922365
Pennsylvania,1,2025-01-25,2025-02-01,12,2024,3853.0,2563.7053033442508,0.4072679894536968
Puerto Rico,1,2025-01-25,2025-02-01,12,2024,348.00000000000006,766.4363523523999,-0.7879836252890895
Rhode Island,1,2025-01-25,2025-02-01,12,2024,173.0,100.92930585352536,0.5347758060885415
South Carolina,1,2025-01-25,2025-02-01,12,2024,1287.0,659.3212955086827,0.6681193787212525
South Dakota,1,2025-01-25,2025-02-01,12,2024,139.0,54.81907250276339,0.9195268104979436
Tennessee,1,2025-01-25,2025-02-01,12,2024,944.0,515.9922374986875,0.6031570676073414
Texas,1,2025-01-25,2025-02-01,12,2024,4729.0,2391.416993139741,0.6816210533731804
US,1,2025-01-25,2025-02-01,12,2024,52464.0,37403.948150295546,0.3383432814568845
Utah,1,2025-01-25,2025-02-01,12,2024,195.0,204.8883212966925,-0.0492192329259584
Vermont,1,2025-01-25,2025-02-01,12,2024,84.0,41.15035315458289,0.7014081935583847
Virginia,1,2025-01-25,2025-02-01,12,2024,1083.0,491.1711875078705,0.7895865839359271
Washington,1,2025-01-25,2025-02-01,12,2024,602.0,350.8292430159237,0.538771243899018
West Virginia,1,2025-01-25,2025-02-01,12,2024,267.0,131.79670388976808,0.702167563883715
Wisconsin,1,2025-01-25,2025-02-01,12,2024,1068.0,570.8027124837248,0.6256848873850132
Wyoming,1,2025-01-25,2025-02-01,12,2024,102.0,81.8591024702834,0.2175873835207324
Alabama,1,2025-02-01,2025-02-08,13,2024,660.0,587.2983908311359,0.1165195532712042
Alaska,1,2025-02-01,2025-02-08,13,2024,26.0,25.560002793369627,0.0164304362240521
Arizona,1,2025-02-01,2025-02-08,13,2024,836.0,975.2008223102462,-0.1538442553215926
Arkansas,1,2025-02-01,2025-02-08,13,2024,752.0,349.6543997580301,0.7642641054608426
California,1,2025-02-01,2025-02-08,13,2024,3662.0,4014.563747948995,-0.0918952641934911
Colorado,1,2025-02-01,2025-02-08,13,2024,622.0,424.0314215338666,0.3823834195750848
Connecticut,1,2025-02-01,2025-02-08,13,2024,538.0,388.8574874591532,0.3239343153376852
Delaware,1,2025-02-01,2025-02-08,13,2024,231.0,117.58664455397042,0.6710935006006515
District of Columbia,1,2025-02-01,2025-02-08,13,2024,259.0,189.85852781541269,0.3091491694826977
Florida,1,2025-02-01,2025-02-08,13,2024,3362.0,3131.971321959897,0.0708515743697439
Georgia,1,2025-02-01,2025-02-08,13,2024,1301.0,1093.974058749432,0.1731708714383284
Hawaii,1,2025-02-01,2025-02-08,13,2024,83.0,89.87070135589883,-0.0786208330678848
Idaho,1,2025-02-01,2025-02-08,13,2024,175.0,100.91249636333714,0.5463694287332919
Illinois,1,2025-02-01,2025-02-08,13,2024,2369.0,1728.8723660139433,0.3148423262295523
Indiana,1,2025-02-01,2025-02-08,13,2024,1711.0,743.5558046842424,0.8326297514642578
Iowa,1,2025-02-01,2025-02-08,13,2024,607.0,306.02651930977424,0.6832407559931619
Kansas,1,2025-02-01,2025-02-08,13,2024,483.0,199.7469477032104,0.8800397584725461
Kentucky,1,2025-02-01,2025-02-08,13,2024,1196.0,397.2824602557959,1.100412252855712
Louisiana,1,2025-02-01,2025-02-08,13,2024,494.0,469.03713985945495,0.0517460500090152
Maine,1,2025-02-01,2025-02-08,13,2024,205.0,103.62675771572054,0.6774768399708071
Maryland,1,2025-02-01,2025-02-08,13,2024,1086.0,480.0865348077886,0.8151297271513016
Massachusetts,1,2025-02-01,2025-02-08,13,2024,1637.0,947.8659206453476,0.5459637606684584
Michigan,1,2025-02-01,2025-02-08,13,2024,1701.0,1003.374481144152,0.5274390892374177
Minnesota,1,2025-02-01,2025-02-08,13,2024,699.0,846.8382763911326,-0.1916095707577803
Mississippi,1,2025-02-01,2025-02-08,13,2024,467.0,307.82237918371754,0.415702008943092
Missouri,1,2025-02-01,2025-02-08,13,2024,1335.0,605.7200053368715,0.789367945673721
Montana,1,2025-02-01,2025-02-08,13,2024,161.0,62.26603680303344,0.940247693469164
Nebraska,1,2025-02-01,2025-02-08,13,2024,319.0,166.44032478314773,0.6476939779592241
Nevada,1,2025-02-01,2025-02-08,13,2024,222.0,177.89804418406786,0.2203557134587104
New Hampshire,1,2025-02-01,2025-02-08,13,2024,203.0,144.7355030336784,0.3363266381665264
New Jersey,1,2025-02-01,2025-02-08,13,2024,1888.0,1528.4497681614585,0.2111395464495613
New Mexico,1,2025-02-01,2025-02-08,13,2024,215.0,178.27681515379123,0.1863473429979301
New York,1,2025-02-01,2025-02-08,13,2024,2942.0,2787.135791724957,0.0540562717554458
North Carolina,1,2025-02-01,2025-02-08,13,2024,2280.0,1562.391730094198,0.377756296204998
North Dakota,1,2025-02-01,2025-02-08,13,2024,127.0,74.75055900513479,0.524584439951628
Ohio,1,2025-02-01,2025-02-08,13,2024,3269.0,1671.6929012553164,0.6703551414662918
Oklahoma,1,2025-02-01,2025-02-08,13,2024,1076.0,625.1279576201991,0.5423799218000873
Oregon,1,2025-02-01,2025-02-08,13,2024,566.0,217.51158204901304,0.9535202835076282
Pennsylvania,1,2025-02-01,2025-02-08,13,2024,4358.0,3251.7984571579123,0.2927269836764274
Puerto Rico,1,2025-02-01,2025-02-08,13,2024,251.0,611.9199681258677,-0.8888052821948111
Rhode Island,1,2025-02-01,2025-02-08,13,2024,202.0,109.4575303884271,0.6085748723378979
South Carolina,1,2025-02-01,2025-02-08,13,2024,1241.0,820.1935180206526,0.413719470681487
South Dakota,1,2025-02-01,2025-02-08,13,2024,207.0,80.67484988980272,0.9347919601123812
Tennessee,1,2025-02-01,2025-02-08,13,2024,1067.0,575.4429277791936,0.6166666824927347
Texas,1,2025-02-01,2025-02-08,13,2024,4261.0,3205.029679155188,0.2847052221535016
US,1,2025-02-01,2025-02-08,13,2024,55483.0,41716.84634597993,0.2851656837217202
Utah,1,2025-02-01,2025-02-08,13,2024,218.0,189.2729599828124,0.1406120571352493
Vermont,1,2025-02-01,2025-02-08,13,2024,134.0,53.91666574956326,0.8994579104238332
Virginia,1,2025-02-01,2025-02-08,13,2024,1315.0,678.1499163437811,0.6615102187945938
Washington,1,2025-02-01,2025-02-08,13,2024,747.0,413.71253596314057,0.5898173821866477
West Virginia,1,2025-02-01,2025-02-08,13,2024,458.0,153.3290297463061,1.08996333004435
Wisconsin,1,2025-02-01,2025-02-08,13,2024,1153.0,786.7193669620714,0.3818475539375523
Wyoming,1,2025-02-01,2025-02-08,13,2024,106.0,79.32094992912421,0.2867983517815977
Alabama,1,2025-02-08,2025-02-15,14,2024,415.0,645.3480468258409,-0.4406528706119434
Alaska,1,2025-02-08,2025-02-15,14,2024,53.0,26.444195228007715,0.6768293680745994
Arizona,1,2025-02-08,2025-02-15,14,2024,711.0,795.9187936669161,-0.1126748721832306
Arkansas,1,2025-02-08,2025-02-15,14,2024,543.0,484.1485607710703,0.114494091953869
California,1,2025-02-08,2025-02-15,14,2024,2785.0,4459.841805651913,-0.4707306185260016
Colorado,1,2025-02-08,2025-02-15,14,2024,583.0,498.3600477285975,0.1565736087262257
Connecticut,1,2025-02-08,2025-02-15,14,2024,499.0,489.5767631874052,0.0190263317892158
Delaware,1,2025-02-08,2025-02-15,14,2024,230.0,196.98676080866423,0.1542175466655013
District of Columbia,1,2025-02-08,2025-02-15,14,2024,82.99999999999997,161.2591114322194,-0.6583777119112701
Florida,1,2025-02-08,2025-02-15,14,2024,2619.0,3715.573209054697,-0.3496277456030361
Georgia,1,2025-02-08,2025-02-15,14,2024,734.0,1254.0666012705365,-0.5350734196864151
Hawaii,1,2025-02-08,2025-02-15,14,2024,79.0,66.7405724333631,0.1663413368717305
Idaho,1,2025-02-08,2025-02-15,14,2024,152.0,151.32691093211298,0.0044089802381712
Illinois,1,2025-02-08,2025-02-15,14,2024,2064.0,2142.3867191323457,-0.0372569306960253
Indiana,1,2025-02-08,2025-02-15,14,2024,1717.0,1302.0699693370616,0.2764378282140605
Iowa,1,2025-02-08,2025-02-15,14,2024,516.0,459.7858410464264,0.1151094924946045
Kansas,1,2025-02-08,2025-02-15,14,2024,519.0,391.88562021907074,0.280310284766923
Kentucky,1,2025-02-08,2025-02-15,14,2024,1203.0,826.2622962494231,0.3752828151709577
Louisiana,1,2025-02-08,2025-02-15,14,2024,387.0,573.508562329243,-0.3925096615218244
Maine,1,2025-02-08,2025-02-15,14,2024,267.0,143.98626838309784,0.614347943380908
Maryland,1,2025-02-08,2025-02-15,14,2024,1081.0,617.8087650644985,0.5587701761916426
Massachusetts,1,2025-02-08,2025-02-15,14,2024,1522.0,1312.9021457468418,0.1476806271359692
Michigan,1,2025-02-08,2025-02-15,14,2024,1800.0,1376.772954919761,0.2678736713866376
Minnesota,1,2025-02-08,2025-02-15,14,2024,499.0,803.2183955218596,-0.4752627700915548
Mississippi,1,2025-02-08,2025-02-15,14,2024,265.0,501.5771943375889,-0.6362529399254164
Missouri,1,2025-02-08,2025-02-15,14,2024,1425.0,941.6411691206006,0.4139429113078945
Montana,1,2025-02-08,2025-02-15,14,2024,159.0,92.10517276269096,0.5414440711334754
Nebraska,1,2025-02-08,2025-02-15,14,2024,311.0,273.7352372342795,0.1271953276007229
Nevada,1,2025-02-08,2025-02-15,14,2024,147.00000000000003,155.9783466361224,-0.0588956025572775
New Hampshire,1,2025-02-08,2025-02-15,14,2024,205.0,174.02385402449286,0.1629538954438674
New Jersey,1,2025-02-08,2025-02-15,14,2024,1517.0,1737.6502490557075,-0.1357154142938821
New Mexico,1,2025-02-08,2025-02-15,14,2024,248.0,192.54072919008885,0.2519649193736182
New York,1,2025-02-08,2025-02-15,14,2024,2492.0,2976.077496953724,-0.1774553090491704
North Carolina,1,2025-02-08,2025-02-15,14,2024,1694.0,2073.428708100488,-0.202003053544999
North Dakota,1,2025-02-08,2025-02-15,14,2024,85.0,98.90994311559017,-0.1499219151347386
Ohio,1,2025-02-08,2025-02-15,14,2024,3705.0,2623.6168415877496,0.345018207582954
Oklahoma,1,2025-02-08,2025-02-15,14,2024,787.0,989.149360809985,-0.2283577113961321
Oregon,1,2025-02-08,2025-02-15,14,2024,502.0,491.8644866582184,0.0203559087747073
Pennsylvania,1,2025-02-08,2025-02-15,14,2024,4571.0,3911.436265113171,0.1557904802658996
Puerto Rico,1,2025-02-08,2025-02-15,14,2024,355.0,404.6941448702893,-0.1306688070903137
Rhode Island,1,2025-02-08,2025-02-15,14,2024,180.0,164.9181717574049,0.0870023056651998
South Carolina,1,2025-02-08,2025-02-15,14,2024,690.0,1383.556311668964,-0.6949951909443319
South Dakota,1,2025-02-08,2025-02-15,14,2024,183.0,124.2419766116765,0.384688078684487
Tennessee,1,2025-02-08,2025-02-15,14,2024,699.0,840.8732286332208,-0.184549108045628
Texas,1,2025-02-08,2025-02-15,14,2024,2513.0,4597.749711890733,-0.603909354619315
US,1,2025-02-08,2025-02-15,14,2024,47762.0,55934.57941637907,-0.1579493798078637
Utah,1,2025-02-08,2025-02-15,14,2024,203.0,200.50090892527984,0.0123261016722189
Vermont,1,2025-02-08,2025-02-15,14,2024,115.0,74.73335693134574,0.4263714813340531
Virginia,1,2025-02-08,2025-02-15,14,2024,1190.0,1080.0642283923764,0.096847337762008
Washington,1,2025-02-08,2025-02-15,14,2024,659.0,601.7956421643029,0.0906615976169185
West Virginia,1,2025-02-08,2025-02-15,14,2024,617.0,258.3942670781135,0.8681392865207522
Wisconsin,1,2025-02-08,2025-02-15,14,2024,1107.0,978.2263869638992,0.1235490084409418
Wyoming,1,2025-02-08,2025-02-15,14,2024,72.0,99.04740962649022,-0.3151847287564759
Alabama,1,2025-02-15,2025-02-22,15,2024,286.0,537.7734252233544,-0.6298129054060793
Alaska,1,2025-02-15,2025-02-22,15,2024,52.0,25.23231523547912,0.703299856870975
Arizona,1,2025-02-15,2025-02-22,15,2024,647.0,796.8125793116079,-0.2079830104948614
Arkansas,1,2025-02-15,2025-02-22,15,2024,392.0,672.1143391114867,-0.538105598012887
California,1,2025-02-15,2025-02-22,15,2024,2035.0,3508.217788036208,-0.5444060615428725
Colorado,1,2025-02-15,2025-02-22,15,2024,484.0,572.5582034154475,-0.1677105285651077
Connecticut,1,2025-02-15,2025-02-22,15,2024,372.0,537.9579046941943,-0.3680590493177051
Delaware,1,2025-02-15,2025-02-22,15,2024,164.0,231.8451068725028,-0.3444279812314343
District of Columbia,1,2025-02-15,2025-02-22,15,2024,102.0,259.5042947227285,-0.9278903592874964
Florida,1,2025-02-15,2025-02-22,15,2024,2082.0,3096.030486071934,-0.3966345824067367
Georgia,1,2025-02-15,2025-02-22,15,2024,461.0,1178.0981172695988,-0.936940226747514
Hawaii,1,2025-02-15,2025-02-22,15,2024,86.0,81.12739208538068,0.0576365149025486
Idaho,1,2025-02-15,2025-02-22,15,2024,152.0,170.5391632337731,-0.1143736761922973
Illinois,1,2025-02-15,2025-02-22,15,2024,1706.0,2273.588462924374,-0.2870616968092028
Indiana,1,2025-02-15,2025-02-22,15,2024,1649.0,1676.173845159608,-0.0163348539324319
Iowa,1,2025-02-15,2025-02-22,15,2024,404.0,622.9991237812861,-0.4322618970652465
Kansas,1,2025-02-15,2025-02-22,15,2024,413.0,468.531751639062,-0.1258699511604915
Kentucky,1,2025-02-15,2025-02-22,15,2024,896.0,1261.0049448829143,-0.3414010993254264
Louisiana,1,2025-02-15,2025-02-22,15,2024,330.0,409.9603436008704,-0.2163783468748219
Maine,1,2025-02-15,2025-02-22,15,2024,266.0,199.1489488956612,0.2881868245584638
Maryland,1,2025-02-15,2025-02-22,15,2024,764.0,844.2066435687611,-0.0997053122355868
Massachusetts,1,2025-02-15,2025-02-22,15,2024,1381.0,1630.822983779901,-0.166166059492455
Michigan,1,2025-02-15,2025-02-22,15,2024,1789.0,1700.1884597810051,0.0508885190540393
Minnesota,1,2025-02-15,2025-02-22,15,2024,384.0,633.9839816325807,-0.5003564385112682
Mississippi,1,2025-02-15,2025-02-22,15,2024,209.0,369.20200060335264,-0.5669412735222714
Missouri,1,2025-02-15,2025-02-22,15,2024,1380.0,1221.5373284875818,0.121879397976266
Montana,1,2025-02-15,2025-02-22,15,2024,208.0,141.1825299006603,0.3852225979752726
Nebraska,1,2025-02-15,2025-02-22,15,2024,297.0,289.0658860181193,0.0269853961634156
Nevada,1,2025-02-15,2025-02-22,15,2024,123.0,195.25448095217013,-0.4591306236741141
New Hampshire,1,2025-02-15,2025-02-22,15,2024,212.0,204.3925863684255,0.0363689624962244
New Jersey,1,2025-02-15,2025-02-22,15,2024,1205.0,1836.1539365886424,-0.4209085022335079
New Mexico,1,2025-02-15,2025-02-22,15,2024,248.0,191.36448402346767,0.2580609697453795
New York,1,2025-02-15,2025-02-22,15,2024,2035.0,2754.218268521724,-0.302509567102037
North Carolina,1,2025-02-15,2025-02-22,15,2024,1174.0,2251.280674265224,-0.6506751882479263
North Dakota,1,2025-02-15,2025-02-22,15,2024,65.0,120.31463024318168,-0.6087326787130332
Ohio,1,2025-02-15,2025-02-22,15,2024,3266.0,3562.399640726512,-0.0868429118255669
Oklahoma,1,2025-02-15,2025-02-22,15,2024,500.0,968.07838369305,-0.6597393988584717
Oregon,1,2025-02-15,2025-02-22,15,2024,486.0,519.0511920754568,-0.0656631299463201
Pennsylvania,1,2025-02-15,2025-02-22,15,2024,3749.0,4411.400044942776,-0.1626629293163333
Puerto Rico,1,2025-02-15,2025-02-22,15,2024,240.0,276.77194827276367,-0.1420035135911534
