location,horizon,forecast_date,target_date,week_of_season,season_year,actual,predicted,residual_log
Nebraska,3,2024-12-07,2024-12-28,5,2024,131.0,35.13204907455281,1.2956216650977472
Nevada,3,2024-12-07,2024-12-28,5,2024,258.0,93.8221382411481,1.0048251539509474
New Hampshire,3,2024-12-07,2024-12-28,5,2024,53.0,22.446151061769964,0.8342776989698577
New Jersey,3,2024-12-07,2024-12-28,5,2024,723.0,189.53044980063697,1.334979369119088
New Mexico,3,2024-12-07,2024-12-28,5,2024,234.0,78.35566189449932,1.0856457162894326
New York,3,2024-12-07,2024-12-28,5,2024,1528.0,483.058007039825,1.150164457137942
North Carolina,3,2024-12-07,2024-12-28,5,2024,611.0,155.72570049672044,1.362235135770829
North Dakota,3,2024-12-07,2024-12-28,5,2024,22.0,13.266444672162194,0.4775839624930351
Ohio,3,2024-12-07,2024-12-28,5,2024,725.0,207.13539820071875,1.2493611940133382
Oklahoma,3,2024-12-07,2024-12-28,5,2024,282.0,159.18513759199635,0.5691166413951798
Oregon,3,2024-12-07,2024-12-28,5,2024,558.0,134.79326584125477,1.415015848057898
Pennsylvania,3,2024-12-07,2024-12-28,5,2024,1210.0,434.3532329070331,1.0230440123107876
Puerto Rico,3,2024-12-07,2024-12-28,5,2024,707.0,280.8829205328277,0.9209522843802852
Rhode Island,3,2024-12-07,2024-12-28,5,2024,65.0,20.878321056759223,1.1041585015686324
South Carolina,3,2024-12-07,2024-12-28,5,2024,327.0,88.36793730432495,1.30025163366086
South Dakota,3,2024-12-07,2024-12-28,5,2024,33.0,23.78132020649372,0.3162703727361262
Tennessee,3,2024-12-07,2024-12-28,5,2024,747.0,165.492791974202,1.5024509609373151
Texas,3,2024-12-07,2024-12-28,5,2024,2086.0,758.9410198521726,1.0102420822659504
US,3,2024-12-07,2024-12-28,5,2024,28644.0,8391.675598130372,1.227619534986598
Utah,3,2024-12-07,2024-12-28,5,2024,295.0,59.95001596397371,1.5803053364776387
Vermont,3,2024-12-07,2024-12-28,5,2024,19.0,14.946950430078733,0.2264646582096965
Virginia,3,2024-12-07,2024-12-28,5,2024,374.0,213.25954636647228,0.5597379123487682
Washington,3,2024-12-07,2024-12-28,5,2024,541.0,123.27811768331355,1.4727440628026427
West Virginia,3,2024-12-07,2024-12-28,5,2024,108.0,48.0690309397517,0.7981197808499152
Wisconsin,3,2024-12-07,2024-12-28,5,2024,253.0,127.04934377574622,0.6849185791362613
Wyoming,3,2024-12-07,2024-12-28,5,2024,84.0,10.919297934686112,1.6
Alabama,3,2024-12-14,2025-01-04,6,2024,684.0,176.4820930306621,1.3505491187702194
Alaska,3,2024-12-14,2025-01-04,6,2024,64.0,21.498390134987552,1.0609435128011628
Arizona,3,2024-12-14,2025-01-04,6,2024,2846.0,978.4304330816374,1.067049875303244
Arkansas,3,2024-12-14,2025-01-04,6,2024,212.0,112.3118851724144,0.6311481031557777
California,3,2024-12-14,2025-01-04,6,2024,4011.0,1509.6642160948618,0.9767404377823964
Colorado,3,2024-12-14,2025-01-04,6,2024,760.0,140.71269350772533,1.6
Connecticut,3,2024-12-14,2025-01-04,6,2024,306.0,52.40921790035388,1.6
Delaware,3,2024-12-14,2025-01-04,6,2024,185.0,28.31520439337949,1.6
District of Columbia,3,2024-12-14,2025-01-04,6,2024,96.0,12.955729654166715,1.6
Florida,3,2024-12-14,2025-01-04,6,2024,2880.0,693.7906049839927,1.422282222708838
Georgia,3,2024-12-14,2025-01-04,6,2024,1144.0,216.2038439682377,1.6
Hawaii,3,2024-12-14,2025-01-04,6,2024,125.0,39.15294631181448,1.1435860866405072
Idaho,3,2024-12-14,2025-01-04,6,2024,252.00000000000003,96.39259282530315,0.9546393299924328
Illinois,3,2024-12-14,2025-01-04,6,2024,1595.0,294.6123450181139,1.6
Indiana,3,2024-12-14,2025-01-04,6,2024,829.0,233.61800164330333,1.2634670341677072
Iowa,3,2024-12-14,2025-01-04,6,2024,190.0,48.60686218118283,1.3481442534582126
Kansas,3,2024-12-14,2025-01-04,6,2024,353.0,96.1997963286318,1.292528297054023
Kentucky,3,2024-12-14,2025-01-04,6,2024,678.0,123.86709217095694,1.6
Louisiana,3,2024-12-14,2025-01-04,6,2024,713.0,178.79480071523557,1.3790667577655782
Maine,3,2024-12-14,2025-01-04,6,2024,88.0,29.731947103026577,1.063333633962562
Maryland,3,2024-12-14,2025-01-04,6,2024,457.0,125.7466892747956,1.2846786621039854
Massachusetts,3,2024-12-14,2025-01-04,6,2024,576.0,187.1349793671976,1.1206825859417204
Michigan,3,2024-12-14,2025-01-04,6,2024,644.0,208.02326789845472,1.1268047413699698
Minnesota,3,2024-12-14,2025-01-04,6,2024,942.0,145.28675281046472,1.6
Mississippi,3,2024-12-14,2025-01-04,6,2024,273.0,100.05750458824838,0.9974383992074758
Missouri,3,2024-12-14,2025-01-04,6,2024,827.0,198.7513249169782,1.421939936884887
Montana,3,2024-12-14,2025-01-04,6,2024,71.0,22.04074317623132,1.1394020277957575
Nebraska,3,2024-12-14,2025-01-04,6,2024,211.0,36.669815118292256,1.6
Nevada,3,2024-12-14,2025-01-04,6,2024,387.0,106.36408261657158,1.284779639770356
New Hampshire,3,2024-12-14,2025-01-04,6,2024,108.0,24.25469885148464,1.4623356506928484
New Jersey,3,2024-12-14,2025-01-04,6,2024,1326.0,228.25698831718884,1.6
New Mexico,3,2024-12-14,2025-01-04,6,2024,320.00000000000006,113.33372497906888,1.0323195391651463
New York,3,2024-12-14,2025-01-04,6,2024,2593.9999999999995,586.1461614586896,1.4860680093923353
North Carolina,3,2024-12-14,2025-01-04,6,2024,942.0,169.6805457612245,1.6
North Dakota,3,2024-12-14,2025-01-04,6,2024,56.0,13.852783026118088,1.3448640109785446
Ohio,3,2024-12-14,2025-01-04,6,2024,1302.0,222.65706883613348,1.6
Oklahoma,3,2024-12-14,2025-01-04,6,2024,404.0,159.89274780389124,0.923149086815794
Oregon,3,2024-12-14,2025-01-04,6,2024,539.0,164.63503857566786,1.1817823343863785
Pennsylvania,3,2024-12-14,2025-01-04,6,2024,2032.0,490.1148574903304,1.420589787547943
Puerto Rico,3,2024-12-14,2025-01-04,6,2024,1010.0,382.8783874579041,0.9683694159209422
Rhode Island,3,2024-12-14,2025-01-04,6,2024,93.0,24.973694868175443,1.286210492238102
South Carolina,3,2024-12-14,2025-01-04,6,2024,520.0,104.02964234732237,1.6
South Dakota,3,2024-12-14,2025-01-04,6,2024,47.0,22.2228193291347,0.7260656238720085
Tennessee,3,2024-12-14,2025-01-04,6,2024,1063.0,197.4677945165622,1.6
Texas,3,2024-12-14,2025-01-04,6,2024,2526.0,844.1713962070769,1.0952486648513888
US,3,2024-12-14,2025-01-04,6,2024,39611.0,10415.69116932822,1.3357226628920138
Utah,3,2024-12-14,2025-01-04,6,2024,388.0,92.41869263511164,1.4264878831284742
Vermont,3,2024-12-14,2025-01-04,6,2024,35.0,14.582401889074369,0.8373767450000349
Virginia,3,2024-12-14,2025-01-04,6,2024,669.0,219.04555583902248,1.1134431154735402
Washington,3,2024-12-14,2025-01-04,6,2024,531.0,148.4795649340251,1.2694837952582656
West Virginia,3,2024-12-14,2025-01-04,6,2024,199.0,55.81317891944664,1.2585490445044627
Wisconsin,3,2024-12-14,2025-01-04,6,2024,389.0,131.39520700305894,1.080355297159293
Wyoming,3,2024-12-14,2025-01-04,6,2024,116.0,9.416059625242903,1.6
Alabama,3,2024-12-21,2025-01-11,7,2024,473.0,230.9645160024621,0.7146229099917951
Alaska,3,2024-12-21,2025-01-11,7,2024,45.0,29.201710711997755,0.4207428276199594
Arizona,3,2024-12-21,2025-01-11,7,2024,1483.0,1127.0927806697737,0.2742127426850418
Arkansas,3,2024-12-21,2025-01-11,7,2024,158.0,117.6118440314753,0.29304785528468
California,3,2024-12-21,2025-01-11,7,2024,3259.0,1863.994329406349,0.5584691828202493
Colorado,3,2024-12-21,2025-01-11,7,2024,499.0,169.56217080591065,1.0755082300051226
Connecticut,3,2024-12-21,2025-01-11,7,2024,258.0,64.92686769471987,1.3682819992627824
Delaware,3,2024-12-21,2025-01-11,7,2024,108.0,29.644267193506327,1.2689022783361712
District of Columbia,3,2024-12-21,2025-01-11,7,2024,44.0,14.083562763624286,1.093056897560159
Florida,3,2024-12-21,2025-01-11,7,2024,2458.0,814.149759831363,1.1041381914617905
Georgia,3,2024-12-21,2025-01-11,7,2024,823.0,295.1152119112835,1.0234219218855245
Hawaii,3,2024-12-21,2025-01-11,7,2024,113.0,57.11529061767734,0.6737696415769676
Idaho,3,2024-12-21,2025-01-11,7,2024,136.0,126.62025447168836,0.0709218334102201
Illinois,3,2024-12-21,2025-01-11,7,2024,1410.0,430.86149163957526,1.183949036223359
Indiana,3,2024-12-21,2025-01-11,7,2024,523.0,314.1902054752455,0.5083154008199804
Iowa,3,2024-12-21,2025-01-11,7,2024,266.0,58.6975896226664,1.497957013646487
Kansas,3,2024-12-21,2025-01-11,7,2024,236.0,147.52877168876256,0.4672814529133653
Kentucky,3,2024-12-21,2025-01-11,7,2024,463.0,145.58073220706598,1.1523082024683715
Louisiana,3,2024-12-21,2025-01-11,7,2024,446.0,238.42302582329745,0.6243266247309638
Maine,3,2024-12-21,2025-01-11,7,2024,92.0,31.21884640022644,1.0600479198869142
Maryland,3,2024-12-21,2025-01-11,7,2024,372.0,144.85806824706958,0.9389444060595
Massachusetts,3,2024-12-21,2025-01-11,7,2024,594.0,217.7154874558536,1.0007896643855432
Michigan,3,2024-12-21,2025-01-11,7,2024,747.0,277.42667783911963,0.9882482285336396
Minnesota,3,2024-12-21,2025-01-11,7,2024,893.0,176.5579168108957,1.6
Mississippi,3,2024-12-21,2025-01-11,7,2024,219.0,116.94950143280766,0.6233709674443837
Missouri,3,2024-12-21,2025-01-11,7,2024,647.0,217.09883202154737,1.0889423784018213
Montana,3,2024-12-21,2025-01-11,7,2024,65.0,25.097458576447764,0.927816804988686
Nebraska,3,2024-12-21,2025-01-11,7,2024,171.0,41.98647006463157,1.3866090602922116
Nevada,3,2024-12-21,2025-01-11,7,2024,260.0,127.90551480026252,0.7054407147375636
New Hampshire,3,2024-12-21,2025-01-11,7,2024,90.0,32.9428975877394,0.9861798765264044
New Jersey,3,2024-12-21,2025-01-11,7,2024,1078.0,272.84389266305703,1.3712317560369716
New Mexico,3,2024-12-21,2025-01-11,7,2024,252.0,115.90300049664332,0.7720449533706537
New York,3,2024-12-21,2025-01-11,7,2024,2249.0,702.337805422043,1.162848198996712
North Carolina,3,2024-12-21,2025-01-11,7,2024,833.0,239.9557857844019,1.2416199471747174
North Dakota,3,2024-12-21,2025-01-11,7,2024,38.0,14.485968509876091,0.9236272896247506
Ohio,3,2024-12-21,2025-01-11,7,2024,1044.0,288.0611016045114,1.2851340743963702
Oklahoma,3,2024-12-21,2025-01-11,7,2024,285.0,175.5154049703083,0.4825836579701708
Oregon,3,2024-12-21,2025-01-11,7,2024,321.0,266.2108202479194,0.1865136097619979
Pennsylvania,3,2024-12-21,2025-01-11,7,2024,2060.0,579.8304971277032,1.266487609929723
Puerto Rico,3,2024-12-21,2025-01-11,7,2024,1249.0,434.55323596168006,1.054281800460422
Rhode Island,3,2024-12-21,2025-01-11,7,2024,69.0,40.05378953614098,0.5336120952803745
South Carolina,3,2024-12-21,2025-01-11,7,2024,443.0,129.9506825237039,1.221003779398128
South Dakota,3,2024-12-21,2025-01-11,7,2024,50.0,27.092311672951595,0.5963296997663439
Tennessee,3,2024-12-21,2025-01-11,7,2024,684.0,258.4706122398893,0.9707753896997636
Texas,3,2024-12-21,2025-01-11,7,2024,2054.0,956.949593715037,0.7632359665075974
US,3,2024-12-21,2025-01-11,7,2024,31805.0,13251.968523143598,0.8754333844120552
Utah,3,2024-12-21,2025-01-11,7,2024,256.0,108.86254544975256,0.8498460873078528
Vermont,3,2024-12-21,2025-01-11,7,2024,35.0,19.22605820482434,0.576547155257324
Virginia,3,2024-12-21,2025-01-11,7,2024,464.0,290.3261100604846,0.4675941127500325
Washington,3,2024-12-21,2025-01-11,7,2024,392.0,266.7145974038666,0.3838881338648425
West Virginia,3,2024-12-21,2025-01-11,7,2024,144.0,62.53649755968247,0.8251192369164961
Wisconsin,3,2024-12-21,2025-01-11,7,2024,388.0,160.8595637088457,0.8768502750392271
Wyoming,3,2024-12-21,2025-01-11,7,2024,62.0,25.15267246897924,0.8791833434359164
Alabama,3,2024-12-28,2025-01-18,8,2024,488.0,364.9129162541877,0.2899671181159551
Alaska,3,2024-12-28,2025-01-18,8,2024,33.0,26.27121927343392,0.2205286175944851
Arizona,3,2024-12-28,2025-01-18,8,2024,1077.0,1638.7197372283626,-0.4194178628116862
Arkansas,3,2024-12-28,2025-01-18,8,2024,223.0,126.78674858830342,0.5612832039550693
California,3,2024-12-28,2025-01-18,8,2024,3659.0,2859.14125952928,0.2465921323574269
Colorado,3,2024-12-28,2025-01-18,8,2024,441.0,205.48671875627448,0.7610737876952145
Connecticut,3,2024-12-28,2025-01-18,8,2024,251.0,85.01585764441754,1.0748974170417285
Delaware,3,2024-12-28,2025-01-18,8,2024,94.0,58.8794161407505,0.4615440825851182
District of Columbia,3,2024-12-28,2025-01-18,8,2024,58.0,19.2481929346152,1.0694718921318809
Florida,3,2024-12-28,2025-01-18,8,2024,2718.0,1064.754765659103,0.936580917348917
Georgia,3,2024-12-28,2025-01-18,8,2024,992.0,407.5866315961328,0.8880266997785453
Hawaii,3,2024-12-28,2025-01-18,8,2024,91.0,68.43128317674842,0.2814510448652934
Idaho,3,2024-12-28,2025-01-18,8,2024,125.0,194.7493923183972,-0.4405533235386123
Illinois,3,2024-12-28,2025-01-18,8,2024,1383.0,639.9325609078261,0.7698088939839787
Indiana,3,2024-12-28,2025-01-18,8,2024,542.0,425.45223318778943,0.2416089564893884
Iowa,3,2024-12-28,2025-01-18,8,2024,246.0,77.84646070104796,1.1418859107064092
Kansas,3,2024-12-28,2025-01-18,8,2024,200.0,159.53211171583638,0.2248109125050721
Kentucky,3,2024-12-28,2025-01-18,8,2024,397.0,247.0791271428696,0.472704248948653
Louisiana,3,2024-12-28,2025-01-18,8,2024,477.0,363.2839236305047,0.2716771589304834
Maine,3,2024-12-28,2025-01-18,8,2024,86.0,38.57523142580587,0.7877046651268205
Maryland,3,2024-12-28,2025-01-18,8,2024,466.0,175.65752777963826,0.9721162706780762
Massachusetts,3,2024-12-28,2025-01-18,8,2024,757.0,220.39042143295367,1.2307556299308615
Michigan,3,2024-12-28,2025-01-18,8,2024,613.0000000000001,396.4020523987642,0.4350464334761685
Minnesota,3,2024-12-28,2025-01-18,8,2024,923.0,253.01269132325552,1.2913278400318091
Mississippi,3,2024-12-28,2025-01-18,8,2024,229.0,139.88849442222494,0.4901105511084154
Missouri,3,2024-12-28,2025-01-18,8,2024,559.0,330.7630018605188,0.5235159195425219
Montana,3,2024-12-28,2025-01-18,8,2024,80.0,39.30043524662425,0.6980868856137499
Nebraska,3,2024-12-28,2025-01-18,8,2024,128.0,94.83609925771977,0.2971729713891866
Nevada,3,2024-12-28,2025-01-18,8,2024,190.0,187.29553290375105,0.0142607159588648
New Hampshire,3,2024-12-28,2025-01-18,8,2024,86.0,31.76960946256245,0.9764065735442476
New Jersey,3,2024-12-28,2025-01-18,8,2024,1259.0,380.058366349672,1.1959144440327742
New Mexico,3,2024-12-28,2025-01-18,8,2024,251.0,183.4549591567851,0.3120237776453729
New York,3,2024-12-28,2025-01-18,8,2024,2617.0,945.119785695221,1.0177967620775563
North Carolina,3,2024-12-28,2025-01-18,8,2024,1109.0,326.3335239969921,1.2211356921446574
North Dakota,3,2024-12-28,2025-01-18,8,2024,61.0,17.64871822423629,1.201356969240126
Ohio,3,2024-12-28,2025-01-18,8,2024,1148.0,403.3491947446691,1.0443684297898796
Oklahoma,3,2024-12-28,2025-01-18,8,2024,439.0,216.01800296975992,0.7067944138188
Oregon,3,2024-12-28,2025-01-18,8,2024,290.0,357.9123923791003,-0.2097550591658477
Pennsylvania,3,2024-12-28,2025-01-18,8,2024,2483.0,739.900707902324,1.2097588241685022
Puerto Rico,3,2024-12-28,2025-01-18,8,2024,643.0000000000001,506.7629042067137,0.237684111477952
Rhode Island,3,2024-12-28,2025-01-18,8,2024,107.0,40.35602178607547,0.9599131866063276
South Carolina,3,2024-12-28,2025-01-18,8,2024,642.0,189.69886949220057,1.2154491398491292
South Dakota,3,2024-12-28,2025-01-18,8,2024,55.0,30.9617207769988,0.5608127297032905
Tennessee,3,2024-12-28,2025-01-18,8,2024,570.0,354.3701659508672,0.474229242448156
Texas,3,2024-12-28,2025-01-18,8,2024,2445.0,1332.713185913918,0.606487115951051
US,3,2024-12-28,2025-01-18,8,2024,33638.0,20505.383785832724,0.4949498662917495
Utah,3,2024-12-28,2025-01-18,8,2024,199.0,167.56853280770673,0.1709749765505543
Vermont,3,2024-12-28,2025-01-18,8,2024,41.0,20.38152771879818,0.6751422597295553
Virginia,3,2024-12-28,2025-01-18,8,2024,493.0,316.79680101416056,0.4411233291707068
Washington,3,2024-12-28,2025-01-18,8,2024,360.0,472.1675179494446,-0.2705715280286513
West Virginia,3,2024-12-28,2025-01-18,8,2024,133.0,73.30301921550617,0.5896882135816499
Wisconsin,3,2024-12-28,2025-01-18,8,2024,593.0,201.85524843053668,1.074386656588965
Wyoming,3,2024-12-28,2025-01-18,8,2024,84.0,21.03347886723862,1.3500881931529194
Alabama,3,2025-01-04,2025-01-25,9,2024,626.0,474.5367909468339,0.276502288461165
Alaska,3,2025-01-04,2025-01-25,9,2024,29.0,34.21988875948426,-0.1604135629535648
Arizona,3,2025-01-04,2025-01-25,9,2024,999.0,2461.18905880342,-0.9010508155546288
Arkansas,3,2025-01-04,2025-01-25,9,2024,388.0,166.22054358072265,0.8442657822097788
California,3,2025-01-04,2025-01-25,9,2024,4076.0,4111.638068341777,-0.0087032645398839
Colorado,3,2025-01-04,2025-01-25,9,2024,456.0,429.6379523046374,0.0594156716578302
Connecticut,3,2025-01-04,2025-01-25,9,2024,385.0,191.73643557099368,0.6945137326702362
Delaware,3,2025-01-04,2025-01-25,9,2024,117.0,112.94311629882202,0.0349852804379295
District of Columbia,3,2025-01-04,2025-01-25,9,2024,207.0,30.40684279834298,1.6
Florida,3,2025-01-04,2025-01-25,9,2024,3255.0,1729.354156404349,0.6321733458972032
Georgia,3,2025-01-04,2025-01-25,9,2024,1195.0,691.9995651658971,0.5457085627871079
Hawaii,3,2025-01-04,2025-01-25,9,2024,88.0,83.93583375749978,0.0467402952906113
Idaho,3,2025-01-04,2025-01-25,9,2024,105.0,335.665631868988,-1.1556511533939338
Illinois,3,2025-01-04,2025-01-25,9,2024,1728.0,1279.3176886520043,0.3004349653053495
Indiana,3,2025-01-04,2025-01-25,9,2024,788.0,669.8449664922388,0.162228259016735
Iowa,3,2025-01-04,2025-01-25,9,2024,304.0,157.8100339727672,0.6526030435640484
Kansas,3,2025-01-04,2025-01-25,9,2024,216.0,250.66346754240416,-0.1481953952076242
Kentucky,3,2025-01-04,2025-01-25,9,2024,439.0,491.6578422324353,-0.1130401741958051
Louisiana,3,2025-01-04,2025-01-25,9,2024,521.0,462.64835056747074,0.118541188137673
Maine,3,2025-01-04,2025-01-25,9,2024,109.0,58.10241367579118,0.6212086016763942
Maryland,3,2025-01-04,2025-01-25,9,2024,611.0,209.3551951517692,1.067934775125588
Massachusetts,3,2025-01-04,2025-01-25,9,2024,991.0,322.1093360861063,1.1217323395264591
Michigan,3,2025-01-04,2025-01-25,9,2024,992.0,589.0629272111299,0.5205014765427345
Minnesota,3,2025-01-04,2025-01-25,9,2024,925.0,441.070762665293,0.7394042688547504
Mississippi,3,2025-01-04,2025-01-25,9,2024,323.0,206.10382267245188,0.4475232894614196
Missouri,3,2025-01-04,2025-01-25,9,2024,655.0,576.466372775031,0.1275105772044966
Montana,3,2025-01-04,2025-01-25,9,2024,68.0,59.73522811825234,0.1275826104917214
Nebraska,3,2025-01-04,2025-01-25,9,2024,182.0,150.1286298096622,0.1913548256032626
Nevada,3,2025-01-04,2025-01-25,9,2024,196.0,218.9633019311334,-0.1102569942961979
New Hampshire,3,2025-01-04,2025-01-25,9,2024,144.0,63.00584374494346,0.8177593547145294
New Jersey,3,2025-01-04,2025-01-25,9,2024,1591.0,661.0155414566854,0.8774573342222167
New Mexico,3,2025-01-04,2025-01-25,9,2024,196.0,203.91419281788845,-0.03938759115481
New York,3,2025-01-04,2025-01-25,9,2024,2931.0,1500.3631096276083,0.6693113488184919
North Carolina,3,2025-01-04,2025-01-25,9,2024,1582.0,593.8252168497779,0.978809450682954
North Dakota,3,2025-01-04,2025-01-25,9,2024,89.0,29.292183273127115,1.088919968881518
Ohio,3,2025-01-04,2025-01-25,9,2024,1735.0,797.9177473480407,0.776080899248738
Oklahoma,3,2025-01-04,2025-01-25,9,2024,692.0,334.57518049112485,0.7251839829600568
Oregon,3,2025-01-04,2025-01-25,9,2024,277.0,446.816319919369,-0.4767620344713137
Pennsylvania,3,2025-01-04,2025-01-25,9,2024,3182.0,1379.5151710261518,0.835367406456764
Puerto Rico,3,2025-01-04,2025-01-25,9,2024,505.0,640.0913130143705,-0.236635231488175
Rhode Island,3,2025-01-04,2025-01-25,9,2024,114.0,69.8395847188793,0.4845141777063526
South Carolina,3,2025-01-04,2025-01-25,9,2024,833.0,317.40077791506053,0.9629225051909368
South Dakota,3,2025-01-04,2025-01-25,9,2024,88.0,41.738927069674745,0.7335262238138269
Tennessee,3,2025-01-04,2025-01-25,9,2024,646.0,595.0256305019941,0.0820626241622282
Texas,3,2025-01-04,2025-01-25,9,2024,3319.0,2168.073856533937,0.4256645007025978
US,3,2025-01-04,2025-01-25,9,2024,41354.0,34475.39644165844,0.1819184043629196
Utah,3,2025-01-04,2025-01-25,9,2024,185.0,276.74883812928624,-0.4009705716449039
Vermont,3,2025-01-04,2025-01-25,9,2024,58.0,26.55709025123916,0.7612775820264228
Virginia,3,2025-01-04,2025-01-25,9,2024,685.0,457.06444331189687,0.4038677475886771
Washington,3,2025-01-04,2025-01-25,9,2024,417.0,569.6402782290593,-0.3112775930186133
West Virginia,3,2025-01-04,2025-01-25,9,2024,160.0,123.39455479255662,0.25794595740141
Wisconsin,3,2025-01-04,2025-01-25,9,2024,857.0,294.820579719672,1.064850978542541
Wyoming,3,2025-01-04,2025-01-25,9,2024,89.0,66.55012752630344,0.2869397180456996
Alabama,3,2025-01-11,2025-02-01,10,2024,734.0,467.16488795295845,0.4510499406611483
Alaska,3,2025-01-11,2025-02-01,10,2024,30.0,57.72069735850265,-0.638805055746893
Arizona,3,2025-01-11,2025-02-01,10,2024,836.0,2959.51019867118,-1.2632928263915302
Arkansas,3,2025-01-11,2025-02-01,10,2024,551.0,210.89815497626185,0.9574422880900082
California,3,2025-01-11,2025-02-01,10,2024,4576.0,4159.687663879015,0.0953633972424334
Colorado,3,2025-01-11,2025-02-01,10,2024,543.0,681.582728892128,-0.22693448735125
Connecticut,3,2025-01-11,2025-02-01,10,2024,493.0,346.6514469819928,0.3513351284712245
Delaware,3,2025-01-11,2025-02-01,10,2024,198.0,202.00829396616112,-0.019942010458835
District of Columbia,3,2025-01-11,2025-02-01,10,2024,197.0,61.40671630240248,1.1545941280598528
Florida,3,2025-01-11,2025-02-01,10,2024,3800.0,2467.800387410055,0.4315318304579518
Georgia,3,2025-01-11,2025-02-01,10,2024,1373.0,945.9627158595118,0.3722217511637566
Hawaii,3,2025-01-11,2025-02-01,10,2024,70.0,152.01286619222924,-0.7678421335751899
Idaho,3,2025-01-11,2025-02-01,10,2024,162.0,264.77977194739657,-0.4889178400459508
Illinois,3,2025-01-11,2025-02-01,10,2024,2146.0,1458.9811633519175,0.3856479850733834
Indiana,3,2025-01-11,2025-02-01,10,2024,1295.0,778.9329737181425,0.5078298920514603
Iowa,3,2025-01-11,2025-02-01,10,2024,457.0,223.41205260893804,0.7133853015294829
Kansas,3,2025-01-11,2025-02-01,10,2024,390.0,353.7374947388995,0.0973294954787347
Kentucky,3,2025-01-11,2025-02-01,10,2024,741.0,481.6047835362048,0.4301511780152021
Louisiana,3,2025-01-11,2025-02-01,10,2024,620.0,562.4975080733082,0.09716817069358
Maine,3,2025-01-11,2025-02-01,10,2024,151.0,98.182862033809,0.426915283236438
Maryland,3,2025-01-11,2025-02-01,10,2024,810.0,328.0809947263673,0.901964149069868
Massachusetts,3,2025-01-11,2025-02-01,10,2024,1347.0,525.3484816241942,0.9404137855056032
Michigan,3,2025-01-11,2025-02-01,10,2024,1379.0,723.1031572298351,0.644904913553531
Minnesota,3,2025-01-11,2025-02-01,10,2024,881.0,705.4686127084294,0.2219132813256692
Mississippi,3,2025-01-11,2025-02-01,10,2024,537.0,226.53895748117387,0.8605370947554718
Missouri,3,2025-01-11,2025-02-01,10,2024,1039.0,717.5655240942654,0.3697190950969373
Montana,3,2025-01-11,2025-02-01,10,2024,109.0,63.60840745469581,0.5321358171146429
Nebraska,3,2025-01-11,2025-02-01,10,2024,308.0,225.46383997460865,0.3107559916308018
Nevada,3,2025-01-11,2025-02-01,10,2024,178.0,404.6669257688234,-0.8181466371855004
New Hampshire,3,2025-01-11,2025-02-01,10,2024,174.0,119.9013063699822,0.3698114109849486
New Jersey,3,2025-01-11,2025-02-01,10,2024,1794.0,1167.1254590643202,0.4296047297201664
New Mexico,3,2025-01-11,2025-02-01,10,2024,214.0,263.33781940734394,-0.2065898759712716
New York,3,2025-01-11,2025-02-01,10,2024,3128.0,2314.373441764442,0.3011424762211181
North Carolina,3,2025-01-11,2025-02-01,10,2024,2082.0,917.9055731174876,0.8183810737845088
North Dakota,3,2025-01-11,2025-02-01,10,2024,104.0,58.96114853436041,0.5602635220972347
Ohio,3,2025-01-11,2025-02-01,10,2024,2523.0,1269.642599736198,0.686322188130978
Oklahoma,3,2025-01-11,2025-02-01,10,2024,1114.0,400.02289460427465,1.0225911644411916
Oregon,3,2025-01-11,2025-02-01,10,2024,500.0,342.67856004736416,0.3768992990195157
Pennsylvania,3,2025-01-11,2025-02-01,10,2024,3853.0,2213.707429322869,0.5539912613036941
Puerto Rico,3,2025-01-11,2025-02-01,10,2024,348.00000000000006,923.1594544657102,-0.9738127043188918
Rhode Island,3,2025-01-11,2025-02-01,10,2024,173.0,89.46666723132861,0.6540738342402124
South Carolina,3,2025-01-11,2025-02-01,10,2024,1287.0,443.9534164900805,1.06287631202237
South Dakota,3,2025-01-11,2025-02-01,10,2024,139.0,48.596848680174425,1.0377151255707378
Tennessee,3,2025-01-11,2025-02-01,10,2024,944.0,850.6411254960482,0.1040197036065659
Texas,3,2025-01-11,2025-02-01,10,2024,4729.0,2545.7692245764315,0.619099617373859
US,3,2025-01-11,2025-02-01,10,2024,52464.0,43277.298722769534,0.1924949554678772
Utah,3,2025-01-11,2025-02-01,10,2024,195.0,377.2118162962476,-0.6573397400177958
Vermont,3,2025-01-11,2025-02-01,10,2024,84.0,35.5312618456274,0.8444828735579102
Virginia,3,2025-01-11,2025-02-01,10,2024,1083.0,613.312324874192,0.5679097107488786
Washington,3,2025-01-11,2025-02-01,10,2024,602.0,524.2671230631274,0.1380102576988315
West Virginia,3,2025-01-11,2025-02-01,10,2024,267.0,177.3051249213235,0.407490712805691
Wisconsin,3,2025-01-11,2025-02-01,10,2024,1068.0,376.0324348299582,1.0421476932460303
Wyoming,3,2025-01-11,2025-02-01,10,2024,102.0,143.16420899892177,-0.3362240019225568
Alabama,3,2025-01-18,2025-02-08,11,2024,660.0,325.2272986980556,0.7061594661704547
Alaska,3,2025-01-18,2025-02-08,11,2024,26.0,43.290676603956335,-0.4949373284895553
Arizona,3,2025-01-18,2025-02-08,11,2024,836.0,1492.0420214882972,-0.5787468723256337
Arkansas,3,2025-01-18,2025-02-08,11,2024,752.0,167.2334755870173,1.498712477548433
