location,horizon,forecast_date,target_date,week_of_season,season_year,actual,predicted,residual_log
Nebraska,2,2024-12-07,2024-12-21,5,2024,78.0,30.515072617261996,0.9189819252919422
Nevada,2,2024-12-07,2024-12-21,5,2024,208.0,86.5838796876349,0.8697372927872111
New Hampshire,2,2024-12-07,2024-12-21,5,2024,24.0,20.844708082706024,0.1349171256712309
New Jersey,2,2024-12-07,2024-12-21,5,2024,335.0,163.73794301700303,0.7127551727669585
New Mexico,2,2024-12-07,2024-12-21,5,2024,207.0,75.92397375934482,0.9947204993771992
New York,2,2024-12-07,2024-12-21,5,2024,736.0,399.70762385317255,0.6093558483913943
North Carolina,2,2024-12-07,2024-12-21,5,2024,292.0,125.69940756144808,0.838355197616865
North Dakota,2,2024-12-07,2024-12-21,5,2024,8.0,11.003168565857864,-0.2879460847522881
Ohio,2,2024-12-07,2024-12-21,5,2024,308.0,185.6609595383876,0.5040473562055467
Oklahoma,2,2024-12-07,2024-12-21,5,2024,106.0,136.19917506464438,-0.2486048681634383
Oregon,2,2024-12-07,2024-12-21,5,2024,392.0,124.26806196506382,1.1433536749952626
Pennsylvania,2,2024-12-07,2024-12-21,5,2024,632.0,362.95724570724894,0.5534340182542481
Puerto Rico,2,2024-12-07,2024-12-21,5,2024,553.0,281.92975125508053,0.6719660486985433
Rhode Island,2,2024-12-07,2024-12-21,5,2024,29.0,17.095129036073715,0.5055545936371302
South Carolina,2,2024-12-07,2024-12-21,5,2024,160.0,69.6469604231886,0.8237092798057901
South Dakota,2,2024-12-07,2024-12-21,5,2024,14.0,19.316319762124497,-0.3033742911362611
Tennessee,2,2024-12-07,2024-12-21,5,2024,372.0,141.40314947204658,0.9629163038315413
Texas,2,2024-12-07,2024-12-21,5,2024,1181.0,694.5266449678949,0.5302938768145999
US,2,2024-12-07,2024-12-21,5,2024,16121.0,7578.644730379121,0.7547184696486546
Utah,2,2024-12-07,2024-12-21,5,2024,163.0,52.41198909699119,1.121831192132825
Vermont,2,2024-12-07,2024-12-21,5,2024,7.999999999999999,11.920504739219922,-0.3615909867582507
Virginia,2,2024-12-07,2024-12-21,5,2024,192.0,171.93623359844565,0.1097672542703032
Washington,2,2024-12-07,2024-12-21,5,2024,418.0,107.47670398327833,1.3513354798266155
West Virginia,2,2024-12-07,2024-12-21,5,2024,37.0,35.59663051694062,0.0376299859357374
Wisconsin,2,2024-12-07,2024-12-21,5,2024,120.0,105.97627297993976,0.1231834835755556
Wyoming,2,2024-12-07,2024-12-21,5,2024,18.0,10.376321257486122,0.5129048665705636
Alabama,2,2024-12-14,2024-12-28,6,2024,661.0,160.5397031253687,1.4105146037023806
Alaska,2,2024-12-14,2024-12-28,6,2024,35.0,20.60098278826972,0.510780125344128
Arizona,2,2024-12-14,2024-12-28,6,2024,2340.0,952.6127504645578,0.8980758003961462
Arkansas,2,2024-12-14,2024-12-28,6,2024,127.0,90.8985552790756,0.3313449552574363
California,2,2024-12-14,2024-12-28,6,2024,3856.0,1429.0831274150228,0.9921571055843632
Colorado,2,2024-12-14,2024-12-28,6,2024,475.0,126.99768679881352,1.3134056623593713
Connecticut,2,2024-12-14,2024-12-28,6,2024,148.0,38.26914074162197,1.333507318378683
Delaware,2,2024-12-14,2024-12-28,6,2024,96.0,23.43832202785704,1.378558503354968
District of Columbia,2,2024-12-14,2024-12-28,6,2024,38.0,10.64671349160479,1.208537609641588
Florida,2,2024-12-14,2024-12-28,6,2024,2091.0,718.4118203623434,1.0674418631959677
Georgia,2,2024-12-14,2024-12-28,6,2024,800.0,189.3060155295948,1.4372275624955302
Hawaii,2,2024-12-14,2024-12-28,6,2024,57.0,33.976398580861726,0.5057695027783127
Idaho,2,2024-12-14,2024-12-28,6,2024,333.0,91.4156577095721,1.2848445729537632
Illinois,2,2024-12-14,2024-12-28,6,2024,1143.0,239.5221738246688,1.5594738877888092
Indiana,2,2024-12-14,2024-12-28,6,2024,590.0,177.8262222382116,1.19540150860648
Iowa,2,2024-12-14,2024-12-28,6,2024,118.0,36.7976669591064,1.146876113049347
Kansas,2,2024-12-14,2024-12-28,6,2024,225.0,78.91076124773262,1.039624471617529
Kentucky,2,2024-12-14,2024-12-28,6,2024,515.0,106.6611203485274,1.5671182460446635
Louisiana,2,2024-12-14,2024-12-28,6,2024,590.0,176.16428705758102,1.2047385398541994
Maine,2,2024-12-14,2024-12-28,6,2024,31.0,21.03628994677669,0.3730452654079363
Maryland,2,2024-12-14,2024-12-28,6,2024,195.0,108.49330315525178,0.5822512702437397
Massachusetts,2,2024-12-14,2024-12-28,6,2024,287.0,161.763109266497,0.5706646538026616
Michigan,2,2024-12-14,2024-12-28,6,2024,489.0,175.09969028250825,1.0233551343632392
Minnesota,2,2024-12-14,2024-12-28,6,2024,543.0,118.70116935749752,1.513950865271248
Mississippi,2,2024-12-14,2024-12-28,6,2024,212.0,83.16273990239816,0.9285398613754544
Missouri,2,2024-12-14,2024-12-28,6,2024,611.0,158.5427115703925,1.344420611994808
Montana,2,2024-12-14,2024-12-28,6,2024,60.0,16.508612298184676,1.2481809729759092
Nebraska,2,2024-12-14,2024-12-28,6,2024,131.0,28.64413884208348,1.4935374948594786
Nevada,2,2024-12-14,2024-12-28,6,2024,258.0,101.25702199562926,0.9293385943607504
New Hampshire,2,2024-12-14,2024-12-28,6,2024,53.0,21.95950843149552,0.8552518851201709
New Jersey,2,2024-12-14,2024-12-28,6,2024,723.0,197.7784443258901,1.2926005329862995
New Mexico,2,2024-12-14,2024-12-28,6,2024,234.0,110.73927370022606,0.7434172700427641
New York,2,2024-12-14,2024-12-28,6,2024,1528.0,504.8116175340388,1.1062049033250254
North Carolina,2,2024-12-14,2024-12-28,6,2024,611.0,165.7412776470041,1.3002889070486958
North Dakota,2,2024-12-14,2024-12-28,6,2024,22.0,10.419536209227868,0.7001686246776564
Ohio,2,2024-12-14,2024-12-28,6,2024,725.0,186.9509120325084,1.35136919229907
Oklahoma,2,2024-12-14,2024-12-28,6,2024,282.0,118.0516103090192,0.8658897984766112
Oregon,2,2024-12-14,2024-12-28,6,2024,558.0,152.14250928755945,1.2947805520254203
Pennsylvania,2,2024-12-14,2024-12-28,6,2024,1210.0,421.3143416243005,1.053451821440852
Puerto Rico,2,2024-12-14,2024-12-28,6,2024,707.0,385.968880091432,0.604099817097687
Rhode Island,2,2024-12-14,2024-12-28,6,2024,65.0,20.44585856043104,1.1241231893993828
South Carolina,2,2024-12-14,2024-12-28,6,2024,327.0,89.13556248727164,1.2916988214517875
South Dakota,2,2024-12-14,2024-12-28,6,2024,33.0,16.562804457938245,0.6605772419891416
Tennessee,2,2024-12-14,2024-12-28,6,2024,747.0,180.28628500253689,1.417325511158217
Texas,2,2024-12-14,2024-12-28,6,2024,2086.0,773.380846510064,0.991419104749654
US,2,2024-12-14,2024-12-28,6,2024,28644.0,9675.069911063298,1.085323089935958
Utah,2,2024-12-14,2024-12-28,6,2024,295.0,84.60044418660652,1.2406689820939567
Vermont,2,2024-12-14,2024-12-28,6,2024,19.0,10.570160735089354,0.5473028400430584
Virginia,2,2024-12-14,2024-12-28,6,2024,374.0,163.03994946081326,0.8268160335372281
Washington,2,2024-12-14,2024-12-28,6,2024,541.0,129.75432705851856,1.4219458049044036
West Virginia,2,2024-12-14,2024-12-28,6,2024,108.0,44.14450348230386,0.8814793488178365
Wisconsin,2,2024-12-14,2024-12-28,6,2024,253.0,93.98834129515568,0.9835801061579924
Wyoming,2,2024-12-14,2024-12-28,6,2024,84.0,8.641504573311135,1.6
Alabama,2,2024-12-21,2025-01-04,7,2024,684.0,228.8758491759833,1.0918794612674203
Alaska,2,2024-12-21,2025-01-04,7,2024,64.0,29.05851187428233,0.7712413919764587
Arizona,2,2024-12-21,2025-01-04,7,2024,2846.0,1101.4951757973847,0.948689855660592
Arkansas,2,2024-12-21,2025-01-04,7,2024,212.0,101.04649988573672,0.7358635750747196
California,2,2024-12-21,2025-01-04,7,2024,4011.0,1806.2280494454544,0.7974956631069956
Colorado,2,2024-12-21,2025-01-04,7,2024,760.0,162.26768854018525,1.5392422431081716
Connecticut,2,2024-12-21,2025-01-04,7,2024,306.0,55.34521080809802,1.6
Delaware,2,2024-12-21,2025-01-04,7,2024,185.0,25.989744967831346,1.6
District of Columbia,2,2024-12-21,2025-01-04,7,2024,96.0,11.228400871247956,1.6
Florida,2,2024-12-21,2025-01-04,7,2024,2880.0,857.1687905211329,1.211091929395394
Georgia,2,2024-12-21,2025-01-04,7,2024,1144.0,283.4921002352476,1.3924544299946495
Hawaii,2,2024-12-21,2025-01-04,7,2024,125.0,47.12444085948042,0.962491732915328
Idaho,2,2024-12-21,2025-01-04,7,2024,252.00000000000003,127.1092632817856,0.6805059695447824
Illinois,2,2024-12-21,2025-01-04,7,2024,1595.0,398.6579265489065,1.3846467804076354
Indiana,2,2024-12-21,2025-01-04,7,2024,829.0,268.2642721785793,1.1257323789961928
Iowa,2,2024-12-21,2025-01-04,7,2024,190.0,50.66436628692949,1.3075051242654765
Kansas,2,2024-12-21,2025-01-04,7,2024,353.0,137.00303458888047,0.9420212384438448
Kentucky,2,2024-12-21,2025-01-04,7,2024,678.0,131.3733701910201,1.6
Louisiana,2,2024-12-21,2025-01-04,7,2024,713.0,250.70434583691363,1.0426277944081015
Maine,2,2024-12-21,2025-01-04,7,2024,88.0,21.517632746233147,1.3743376898263635
Maryland,2,2024-12-21,2025-01-04,7,2024,457.0,126.17359018474292,1.2813161790988614
Massachusetts,2,2024-12-21,2025-01-04,7,2024,576.0,199.9298808252856,1.0548862709273985
Michigan,2,2024-12-21,2025-01-04,7,2024,644.0,254.09362280980915,0.9276196907460204
Minnesota,2,2024-12-21,2025-01-04,7,2024,942.0,157.44807976185487,1.6
Mississippi,2,2024-12-21,2025-01-04,7,2024,273.0,104.88616910739428,0.9507634656396772
Missouri,2,2024-12-21,2025-01-04,7,2024,827.0,187.7758411716096,1.4784528687575609
Montana,2,2024-12-21,2025-01-04,7,2024,71.0,20.111766339046724,1.2268355875606902
Nebraska,2,2024-12-21,2025-01-04,7,2024,211.0,37.04223041817981,1.6
Nevada,2,2024-12-21,2025-01-04,7,2024,387.0,125.3702013252454,1.1217896347128171
New Hampshire,2,2024-12-21,2025-01-04,7,2024,108.0,29.264675133900734,1.2813666869956148
New Jersey,2,2024-12-21,2025-01-04,7,2024,1326.0,250.6571109003332,1.6
New Mexico,2,2024-12-21,2025-01-04,7,2024,320.00000000000006,117.459990474206,0.9968658526947908
New York,2,2024-12-21,2025-01-04,7,2024,2593.9999999999995,643.7969039261504,1.392406406022463
North Carolina,2,2024-12-21,2025-01-04,7,2024,942.0,235.80900518374887,1.3818123516990894
North Dakota,2,2024-12-21,2025-01-04,7,2024,56.0,13.026759216019826,1.4020843899947
Ohio,2,2024-12-21,2025-01-04,7,2024,1302.0,237.99637304067767,1.6
Oklahoma,2,2024-12-21,2025-01-04,7,2024,404.0,147.50492559113374,1.003268940449999
Oregon,2,2024-12-21,2025-01-04,7,2024,539.0,267.2158253663869,0.6997771646111497
Pennsylvania,2,2024-12-21,2025-01-04,7,2024,2032.0,527.0270109453265,1.3481203741371433
Puerto Rico,2,2024-12-21,2025-01-04,7,2024,1010.0,438.491126591746,0.8330776918789287
Rhode Island,2,2024-12-21,2025-01-04,7,2024,93.0,38.27839009925528,0.8726202848768323
South Carolina,2,2024-12-21,2025-01-04,7,2024,520.0,122.01712347207084,1.443426480850401
South Dakota,2,2024-12-21,2025-01-04,7,2024,47.0,22.575476040681625,0.7109939899864424
Tennessee,2,2024-12-21,2025-01-04,7,2024,1063.0,253.9154993936212,1.4288585545869426
Texas,2,2024-12-21,2025-01-04,7,2024,2526.0,929.3534907916415,0.9992234958342738
US,2,2024-12-21,2025-01-04,7,2024,39611.0,12714.582219992726,1.1363039148220793
Utah,2,2024-12-21,2025-01-04,7,2024,388.0,107.73768912996316,1.274640883460279
Vermont,2,2024-12-21,2025-01-04,7,2024,35.0,16.78868048970534,0.7049566109904002
Virginia,2,2024-12-21,2025-01-04,7,2024,669.0,258.78251766923324,0.947432901909095
Washington,2,2024-12-21,2025-01-04,7,2024,531.0,262.2175324825519,0.7036626793333616
West Virginia,2,2024-12-21,2025-01-04,7,2024,199.0,51.58538404915522,1.3358791552052582
Wisconsin,2,2024-12-21,2025-01-04,7,2024,389.0,138.0665092933936,1.0311944363048928
Wyoming,2,2024-12-21,2025-01-04,7,2024,116.0,25.459773963527525,1.4865483187200907
Alabama,2,2024-12-28,2025-01-11,8,2024,473.0,408.1923432994115,0.1470219991821784
Alaska,2,2024-12-28,2025-01-11,8,2024,45.0,25.358422042224145,0.5568535504741914
Arizona,2,2024-12-28,2025-01-11,8,2024,1483.0,1619.4657764303888,-0.087972479489264
Arkansas,2,2024-12-28,2025-01-11,8,2024,158.0,111.7471478935818,0.3437565200014525
California,2,2024-12-28,2025-01-11,8,2024,3259.0,2817.50990970611,0.1455188508949376
Colorado,2,2024-12-28,2025-01-11,8,2024,499.0,202.10535800082465,0.9008832490867098
Connecticut,2,2024-12-28,2025-01-11,8,2024,258.0,76.68771661998971,1.2041309040818629
Delaware,2,2024-12-28,2025-01-11,8,2024,108.0,55.8777791492744,0.6504431419887773
District of Columbia,2,2024-12-28,2025-01-11,8,2024,44.0,19.492552944803105,0.78660094061006
Florida,2,2024-12-28,2025-01-11,8,2024,2458.0,1158.1645941413778,0.7520551950324776
Georgia,2,2024-12-28,2025-01-11,8,2024,823.0,416.0378365433939,0.6809935771108
Hawaii,2,2024-12-28,2025-01-11,8,2024,113.0,63.80236235004881,0.5648563896814993
Idaho,2,2024-12-28,2025-01-11,8,2024,136.0,198.72028955768852,-0.3769369096214205
Illinois,2,2024-12-28,2025-01-11,8,2024,1410.0,642.1545772109454,0.7856688564896261
Indiana,2,2024-12-28,2025-01-11,8,2024,523.0,407.0026110877416,0.2502181102125016
Iowa,2,2024-12-28,2025-01-11,8,2024,266.0,69.78769870212447,1.3275634199414936
Kansas,2,2024-12-28,2025-01-11,8,2024,236.0,154.4974866743758,0.4214305725122136
Kentucky,2,2024-12-28,2025-01-11,8,2024,463.0,263.3385937224108,0.5626537188683356
Louisiana,2,2024-12-28,2025-01-11,8,2024,446.0,401.647527148208,0.1044970378332976
Maine,2,2024-12-28,2025-01-11,8,2024,92.0,30.03138741450401,1.097600303655653
Maryland,2,2024-12-28,2025-01-11,8,2024,372.0,160.68280606790353,0.8359419910094026
Massachusetts,2,2024-12-28,2025-01-11,8,2024,594.0,205.124581400206,1.0600806554734792
Michigan,2,2024-12-28,2025-01-11,8,2024,747.0,376.98201913984536,0.68255635189941
Minnesota,2,2024-12-28,2025-01-11,8,2024,893.0,249.59327454409225,1.2718745704855134
Mississippi,2,2024-12-28,2025-01-11,8,2024,219.0,133.5929072734325,0.4913728253783551
Missouri,2,2024-12-28,2025-01-11,8,2024,647.0,316.6006264268937,0.7130959946043696
Montana,2,2024-12-28,2025-01-11,8,2024,65.0,37.18085150395865,0.5473206216213455
Nebraska,2,2024-12-28,2025-01-11,8,2024,171.0,92.26614524315136,0.612037293939669
Nevada,2,2024-12-28,2025-01-11,8,2024,260.0,195.62570636693275,0.2832184534933226
New Hampshire,2,2024-12-28,2025-01-11,8,2024,90.0,31.52001666130472,1.0290037094971276
New Jersey,2,2024-12-28,2025-01-11,8,2024,1078.0,381.4070447523576,1.0373043617810254
New Mexico,2,2024-12-28,2025-01-11,8,2024,252.0,191.2724925975157,0.2744758905792723
New York,2,2024-12-28,2025-01-11,8,2024,2249.0,909.2794311377208,0.9049338756387408
North Carolina,2,2024-12-28,2025-01-11,8,2024,833.0,329.9471711190466,0.9242746435896868
North Dakota,2,2024-12-28,2025-01-11,8,2024,38.0,14.936315002088598,0.8949611787854357
Ohio,2,2024-12-28,2025-01-11,8,2024,1044.0,407.17289831897847,0.9400813093704096
Oklahoma,2,2024-12-28,2025-01-11,8,2024,285.0,188.32541984688345,0.4125244782236743
Oregon,2,2024-12-28,2025-01-11,8,2024,321.0,397.116383758429,-0.2121928384967848
Pennsylvania,2,2024-12-28,2025-01-11,8,2024,2060.0,724.8852279693757,1.0435546667593716
Puerto Rico,2,2024-12-28,2025-01-11,8,2024,1249.0,510.04449562357934,0.8944421682991965
Rhode Island,2,2024-12-28,2025-01-11,8,2024,69.0,37.84129685431945,0.5890112095255873
South Carolina,2,2024-12-28,2025-01-11,8,2024,443.0,195.35827730564824,0.8158836264238181
South Dakota,2,2024-12-28,2025-01-11,8,2024,50.0,26.90055307603182,0.6031791205798038
Tennessee,2,2024-12-28,2025-01-11,8,2024,684.0,366.796111646568,0.6218900980713027
Texas,2,2024-12-28,2025-01-11,8,2024,2054.0,1322.6995770128854,0.4398453217597389
US,2,2024-12-28,2025-01-11,8,2024,31805.0,20124.08265505001,0.4576880208543024
Utah,2,2024-12-28,2025-01-11,8,2024,256.0,164.6024611110102,0.4394859812730329
Vermont,2,2024-12-28,2025-01-11,8,2024,35.0,17.67773528358371,0.6561867505007912
Virginia,2,2024-12-28,2025-01-11,8,2024,464.0,294.1841898128479,0.4544378718398478
Washington,2,2024-12-28,2025-01-11,8,2024,392.0,476.8931250814992,-0.1955775079271315
West Virginia,2,2024-12-28,2025-01-11,8,2024,144.0,65.95460199419527,0.7727189348683501
Wisconsin,2,2024-12-28,2025-01-11,8,2024,388.0,182.7792244847632,0.749844173356748
Wyoming,2,2024-12-28,2025-01-11,8,2024,62.0,21.63361063535698,1.0236987286396937
Alabama,2,2025-01-04,2025-01-18,9,2024,488.0,543.2311919147427,-0.1070116522378592
Alaska,2,2025-01-04,2025-01-18,9,2024,33.0,35.217161416770374,-0.0631725541652743
Arizona,2,2025-01-04,2025-01-18,9,2024,1077.0,2435.653598273922,-0.8155181493669135
Arkansas,2,2025-01-04,2025-01-18,9,2024,223.0,159.3334338799313,0.3343904433078259
California,2,2025-01-04,2025-01-18,9,2024,3659.0,4079.552356498163,-0.1087692133341953
Colorado,2,2025-01-04,2025-01-18,9,2024,441.0,448.5761099745638,-0.016995278912435
Connecticut,2,2025-01-04,2025-01-18,9,2024,251.0,182.07959711960223,0.3195080722986336
Delaware,2,2025-01-04,2025-01-18,9,2024,94.0,109.03874000648652,-0.1469555940675455
District of Columbia,2,2025-01-04,2025-01-18,9,2024,58.0,32.99989195069202,0.5511800972154308
Florida,2,2025-01-04,2025-01-18,9,2024,2718.0,1918.1049198148976,0.3484052759062725
Georgia,2,2025-01-04,2025-01-18,9,2024,992.0,735.5939705817588,0.2986938455391197
Hawaii,2,2025-01-04,2025-01-18,9,2024,91.0,76.9187295670372,0.1661222221721487
Idaho,2,2025-01-04,2025-01-18,9,2024,125.0,339.25459962474605,-0.9934122528568254
Illinois,2,2025-01-04,2025-01-18,9,2024,1383.0,1371.4875962382323,0.0083530001839591
Indiana,2,2025-01-04,2025-01-18,9,2024,542.0,696.1582299583229,-0.2499030807845459
Iowa,2,2025-01-04,2025-01-18,9,2024,246.0,149.9672388581915,0.4923254845565701
Kansas,2,2025-01-04,2025-01-18,9,2024,200.0,258.39220507479195,-0.255036313544438
Kentucky,2,2025-01-04,2025-01-18,9,2024,397.0,565.7685336004193,-0.3534989851131476
Louisiana,2,2025-01-04,2025-01-18,9,2024,477.0,525.1715440092328,-0.0960165563727741
Maine,2,2025-01-04,2025-01-18,9,2024,86.0,52.47467390117929,0.4866999618593732
Maryland,2,2025-01-04,2025-01-18,9,2024,466.0,199.6398376754333,0.8448178092585934
Massachusetts,2,2025-01-04,2025-01-18,9,2024,757.0,318.45246289706216,0.8640749088191937
Michigan,2,2025-01-04,2025-01-18,9,2024,613.0000000000001,570.757225217918,0.0712804583010671
Minnesota,2,2025-01-04,2025-01-18,9,2024,923.0,474.5379382759572,0.6642654067696672
Mississippi,2,2025-01-04,2025-01-18,9,2024,229.0,227.66814880948493,0.0058074882122935
Missouri,2,2025-01-04,2025-01-18,9,2024,559.0,598.8994417951503,-0.0688252604329209
Montana,2,2025-01-04,2025-01-18,9,2024,80.0,61.96721309874803,0.251834990754042
Nebraska,2,2025-01-04,2025-01-18,9,2024,128.0,146.25293813911898,-0.1323393713775384
Nevada,2,2025-01-04,2025-01-18,9,2024,190.0,232.80815362778475,-0.2022274947535782
New Hampshire,2,2025-01-04,2025-01-18,9,2024,86.0,60.28153179608388,0.3504295968622726
New Jersey,2,2025-01-04,2025-01-18,9,2024,1259.0,691.5460185011138,0.5984923113827243
New Mexico,2,2025-01-04,2025-01-18,9,2024,251.0,215.95161197379724,0.1497547451319691
New York,2,2025-01-04,2025-01-18,9,2024,2617.0,1541.5966086538656,0.5289435614334899
North Carolina,2,2025-01-04,2025-01-18,9,2024,1109.0,613.2334907676247,0.5917401603234698
North Dakota,2,2025-01-04,2025-01-18,9,2024,61.0,27.678426042840364,0.7709892507763838
Ohio,2,2025-01-04,2025-01-18,9,2024,1148.0,838.4725065338021,0.3138735516782844
Oklahoma,2,2025-01-04,2025-01-18,9,2024,439.0,325.53345856470503,0.2982423069845969
Oregon,2,2025-01-04,2025-01-18,9,2024,290.0,514.4524190384956,-0.5717217314212828
Pennsylvania,2,2025-01-04,2025-01-18,9,2024,2483.0,1359.3579793679855,0.6021222788360916
Puerto Rico,2,2025-01-04,2025-01-18,9,2024,643.0000000000001,641.0069937412975,0.0030995287956949
Rhode Island,2,2025-01-04,2025-01-18,9,2024,107.0,71.75359860232244,0.3950528569719669
South Carolina,2,2025-01-04,2025-01-18,9,2024,642.0,351.04047415000787,0.6023985718688998
South Dakota,2,2025-01-04,2025-01-18,9,2024,55.0,40.25203930860157,0.3056511413921861
Tennessee,2,2025-01-04,2025-01-18,9,2024,570.0,647.1846464027385,-0.126786394258624
Texas,2,2025-01-04,2025-01-18,9,2024,2445.0,2169.3689468710463,0.1195568625650862
US,2,2025-01-04,2025-01-18,9,2024,33638.0,34221.25789194458,-0.0171901397870399
Utah,2,2025-01-04,2025-01-18,9,2024,199.0,279.7459016380381,-0.3391326290584917
Vermont,2,2025-01-04,2025-01-18,9,2024,41.0,25.29859696718739,0.4681540277778975
Virginia,2,2025-01-04,2025-01-18,9,2024,493.0,473.1997749509973,0.0409068181434086
Washington,2,2025-01-04,2025-01-18,9,2024,360.0,572.2148494806772,-0.4623826435672864
West Virginia,2,2025-01-04,2025-01-18,9,2024,133.0,125.73631690065618,0.0557311167535106
Wisconsin,2,2025-01-04,2025-01-18,9,2024,593.0,287.6539571988468,0.721650728617103
Wyoming,2,2025-01-04,2025-01-18,9,2024,84.0,67.33203022212605,0.2182726361219575
Alabama,2,2025-01-11,2025-01-25,10,2024,626.0,523.1270901243608,0.1792123473142943
Alaska,2,2025-01-11,2025-01-25,10,2024,29.0,61.92431283340034,-0.7407352388927682
Arizona,2,2025-01-11,2025-01-25,10,2024,999.0,2943.263266617153,-1.0798586216704926
Arkansas,2,2025-01-11,2025-01-25,10,2024,388.0,217.4323707307439,0.5771028930992328
California,2,2025-01-11,2025-01-25,10,2024,4076.0,4166.76100636844,-0.0220175388472068
Colorado,2,2025-01-11,2025-01-25,10,2024,456.0,713.2795997945451,-0.4465910911424426
Connecticut,2,2025-01-11,2025-01-25,10,2024,385.0,340.0623989833827,0.1237719207005527
Delaware,2,2025-01-11,2025-01-25,10,2024,117.0,198.98068098614084,-0.527536142347472
District of Columbia,2,2025-01-11,2025-01-25,10,2024,207.0,73.06558753340083,1.032587061026102
Florida,2,2025-01-11,2025-01-25,10,2024,3255.0,2714.846364772948,0.1813958067695207
Georgia,2,2025-01-11,2025-01-25,10,2024,1195.0,1015.8836245511418,0.1622399751461811
Hawaii,2,2025-01-11,2025-01-25,10,2024,88.0,147.59475524533974,-0.5125864674827589
Idaho,2,2025-01-11,2025-01-25,10,2024,105.0,256.6215037713391,-0.8880523740073007
Illinois,2,2025-01-11,2025-01-25,10,2024,1728.0,1622.1756713748937,0.0631586853477754
Indiana,2,2025-01-11,2025-01-25,10,2024,788.0,860.2021055235812,-0.0875628895131299
Iowa,2,2025-01-11,2025-01-25,10,2024,304.0,220.10181114840805,0.3216884972424729
Kansas,2,2025-01-11,2025-01-25,10,2024,216.0,376.6732569234573,-0.5541320685969078
Kentucky,2,2025-01-11,2025-01-25,10,2024,439.0,557.9168314383005,-0.2392259542047554
Louisiana,2,2025-01-11,2025-01-25,10,2024,521.0,631.0454434924965,-0.1912937079395105
Maine,2,2025-01-11,2025-01-25,10,2024,109.0,104.17619659379376,0.0448433592111312
Maryland,2,2025-01-11,2025-01-25,10,2024,611.0,338.3047961985625,0.5898334752530454
Massachusetts,2,2025-01-11,2025-01-25,10,2024,991.0,547.9354684459819,0.5917422164983979
Michigan,2,2025-01-11,2025-01-25,10,2024,992.0,711.5012676628535,0.3319489727280151
Minnesota,2,2025-01-11,2025-01-25,10,2024,925.0,779.5250146313442,0.1709074457086306
Mississippi,2,2025-01-11,2025-01-25,10,2024,323.0,249.39680646825008,0.2576966303687609
Missouri,2,2025-01-11,2025-01-25,10,2024,655.0,761.8013976673775,-0.1508369170659946
Montana,2,2025-01-11,2025-01-25,10,2024,68.0,68.74382949621413,-0.0107224461867687
Nebraska,2,2025-01-11,2025-01-25,10,2024,182.0,224.40306721641957,-0.2084040565528555
Nevada,2,2025-01-11,2025-01-25,10,2024,196.0,402.7849185258023,-0.7176786275720444
New Hampshire,2,2025-01-11,2025-01-25,10,2024,144.0,118.73961906477548,0.1914141982815644
New Jersey,2,2025-01-11,2025-01-25,10,2024,1591.0,1228.4857435438594,0.2583951001436038
New Mexico,2,2025-01-11,2025-01-25,10,2024,196.0,283.0629910451221,-0.36599228428401
New York,2,2025-01-11,2025-01-25,10,2024,2931.0,2435.392248894912,0.1851664254255203
North Carolina,2,2025-01-11,2025-01-25,10,2024,1582.0,932.2486145859518,0.52840542659216
North Dakota,2,2025-01-11,2025-01-25,10,2024,89.0,58.37138191786959,0.4159973459522312
Ohio,2,2025-01-11,2025-01-25,10,2024,1735.0,1422.3881743776876,0.198543548400254
Oklahoma,2,2025-01-11,2025-01-25,10,2024,692.0,412.7247816781576,0.5158290249830051
Oregon,2,2025-01-11,2025-01-25,10,2024,277.0,433.5233153787114,-0.4466284898253487
Pennsylvania,2,2025-01-11,2025-01-25,10,2024,3182.0,2205.4397125151363,0.3664439216218831
Puerto Rico,2,2025-01-11,2025-01-25,10,2024,505.0,924.4517420726874,-0.6037453188195476
Rhode Island,2,2025-01-11,2025-01-25,10,2024,114.0,96.01833380833205,0.1700321593863725
South Carolina,2,2025-01-11,2025-01-25,10,2024,833.0,505.5397887894768,0.4986305254089469
South Dakota,2,2025-01-11,2025-01-25,10,2024,88.0,49.36826374633237,0.5692750805640712
Tennessee,2,2025-01-11,2025-01-25,10,2024,646.0,923.031286011975,-0.3563996358878887
Texas,2,2025-01-11,2025-01-25,10,2024,3319.0,2564.378703260845,0.2578586726069387
US,2,2025-01-11,2025-01-25,10,2024,41354.0,43308.30673439777,-0.0461742148983912
Utah,2,2025-01-11,2025-01-25,10,2024,185.0,378.9736411163791,-0.7143552111181206
Vermont,2,2025-01-11,2025-01-25,10,2024,58.0,35.78769858596182,0.472373932169416
Virginia,2,2025-01-11,2025-01-25,10,2024,685.0,700.1801615993892,-0.0218872328493597
Washington,2,2025-01-11,2025-01-25,10,2024,417.0,526.2315791941077,-0.2321584487066958
West Virginia,2,2025-01-11,2025-01-25,10,2024,160.0,192.3112906579444,-0.1828974295496017
Wisconsin,2,2025-01-11,2025-01-25,10,2024,857.0,386.158444291881,0.7957700734714734
Wyoming,2,2025-01-11,2025-01-25,10,2024,89.0,138.20395293338566,-0.4361304746768066
Alabama,2,2025-01-18,2025-02-01,11,2024,734.0,349.63804886508694,0.7401160076138664
Alaska,2,2025-01-18,2025-02-01,11,2024,30.0,46.17070047453342,-0.4197857427014724
